component_id,brand,component_type,price_min,price_max,type,capacity_ah,voltage,derating_factor,max_voltage_V,max_current_A,rated_power_w,voltage_input,voltage_output,mode,panel_type,cabling_loss,safety_factor,area_m2
Felicity_470W_Bifacial_4808,Felicity,solar_panels_synth,71239.0,118731.0,,,12.0,0.79,,,470.0,,,,Bifacial,0.05,0.09,2.04
Felicity_330W_Bifacial_4824,Felicity,solar_panels_synth,60031.0,100051.0,,,36.0,0.8,,,330.0,,,,Bifacial,0.04,0.09,1.56
Felicity_490W_Bifacial_4849,Felicity,solar_panels_synth,70946.0,118242.0,,,24.0,0.8,,,490.0,,,,Bifacial,0.06,0.1,2.04
Felicity_540W_Bifacial_4885,Felicity,solar_panels_synth,64148.0,106914.0,,,12.0,0.78,,,540.0,,,,Bifacial,0.06,0.09,2.04
Felicity_380W_Bifacial_4921,Felicity,solar_panels_synth,40640.0,67732.0,,,12.0,0.81,,,380.0,,,,Bifacial,0.04,0.1,1.74
Felicity_200W_Bifacial_4927,Felicity,solar_panels_synth,27414.0,45690.0,,,36.0,0.82,,,200.0,,,,Bifacial,0.05,0.12,1.28
Felicity_70W_Bifacial_4992,Felicity,solar_panels_synth,8744.0,14574.0,,,12.0,0.81,,,70.0,,,,Bifacial,0.06,0.12,0.7
Felicity_50W_Bifacial_4995,Felicity,solar_panels_synth,6835.0,11391.0,,,24.0,0.79,,,50.0,,,,Bifacial,0.04,0.11,0.61
Felicity_340W_Half-Cut_33,Felicity,solar_panels_synth,63446.0,105744.0,,,48.0,0.82,,,340.0,,,,Half-Cut,0.05,0.12,1.57
Felicity_420W_Half-Cut_205,Felicity,solar_panels_synth,61598.0,102664.0,,,48.0,0.81,,,420.0,,,,Half-Cut,0.05,0.09,1.74
Felicity_270W_Half-Cut_353,Felicity,solar_panels_synth,38175.0,63625.0,,,48.0,0.79,,,270.0,,,,Half-Cut,0.05,0.09,1.56
Felicity_120W_Half-Cut_439,Felicity,solar_panels_synth,19396.0,32328.0,,,36.0,0.82,,,120.0,,,,Half-Cut,0.06,0.12,0.79
Felicity_590W_Half-Cut_444,Felicity,solar_panels_synth,100435.0,167391.0,,,24.0,0.79,,,590.0,,,,Half-Cut,0.06,0.08,2.01
Felicity_440W_Half-Cut_464,Felicity,solar_panels_synth,50882.0,84802.0,,,24.0,0.81,,,440.0,,,,Half-Cut,0.06,0.08,1.93
Felicity_50W_Half-Cut_486,Felicity,solar_panels_synth,9118.0,15198.0,,,36.0,0.8,,,50.0,,,,Half-Cut,0.05,0.1,0.7
Felicity_80W_Half-Cut_602,Felicity,solar_panels_synth,12392.0,20654.0,,,24.0,0.79,,,80.0,,,,Half-Cut,0.06,0.1,0.74
Felicity_530W_Half-Cut_641,Felicity,solar_panels_synth,97577.0,162629.0,,,36.0,0.79,,,530.0,,,,Half-Cut,0.06,0.09,2.01
Felicity_280W_Half-Cut_723,Felicity,solar_panels_synth,35069.0,58449.0,,,48.0,0.81,,,280.0,,,,Half-Cut,0.04,0.09,1.54
Felicity_200W_Half-Cut_853,Felicity,solar_panels_synth,28198.0,46996.0,,,48.0,0.82,,,200.0,,,,Half-Cut,0.05,0.09,1.38
Felicity_550W_Half-Cut_864,Felicity,solar_panels_synth,99650.0,166084.0,,,36.0,0.81,,,550.0,,,,Half-Cut,0.05,0.11,2.03
Felicity_310W_Half-Cut_877,Felicity,solar_panels_synth,49924.0,83208.0,,,48.0,0.8,,,310.0,,,,Half-Cut,0.04,0.1,1.49
Felicity_110W_Half-Cut_947,Felicity,solar_panels_synth,17030.0,28382.0,,,48.0,0.81,,,110.0,,,,Half-Cut,0.06,0.1,0.61
Felicity_290W_Half-Cut_1030,Felicity,solar_panels_synth,43805.0,73009.0,,,24.0,0.79,,,290.0,,,,Half-Cut,0.06,0.1,1.58
Felicity_350W_Half-Cut_1074,Felicity,solar_panels_synth,65401.0,109001.0,,,24.0,0.81,,,350.0,,,,Half-Cut,0.06,0.11,1.52
Felicity_140W_Half-Cut_1096,Felicity,solar_panels_synth,17267.0,28779.0,,,24.0,0.82,,,140.0,,,,Half-Cut,0.06,0.12,0.88
Felicity_310W_Half-Cut_1105,Felicity,solar_panels_synth,36613.0,61021.0,,,36.0,0.81,,,310.0,,,,Half-Cut,0.06,0.12,1.55
Felicity_480W_Half-Cut_1137,Felicity,solar_panels_synth,60632.0,101054.0,,,12.0,0.82,,,480.0,,,,Half-Cut,0.04,0.09,2.01
Felicity_180W_Half-Cut_1152,Felicity,solar_panels_synth,24389.0,40649.0,,,24.0,0.82,,,180.0,,,,Half-Cut,0.05,0.1,1.31
Felicity_530W_Half-Cut_1208,Felicity,solar_panels_synth,91204.0,152008.0,,,48.0,0.79,,,530.0,,,,Half-Cut,0.06,0.1,2.03
Felicity_280W_Half-Cut_1268,Felicity,solar_panels_synth,35414.0,59022.0,,,36.0,0.79,,,280.0,,,,Half-Cut,0.04,0.11,1.54
Felicity_150W_Half-Cut_1392,Felicity,solar_panels_synth,17416.0,29026.0,,,36.0,0.78,,,150.0,,,,Half-Cut,0.05,0.1,0.76
Felicity_370W_Half-Cut_1441,Felicity,solar_panels_synth,40571.0,67619.0,,,12.0,0.81,,,370.0,,,,Half-Cut,0.04,0.11,1.72
Felicity_330W_Half-Cut_1539,Felicity,solar_panels_synth,49739.0,82899.0,,,48.0,0.8,,,330.0,,,,Half-Cut,0.06,0.09,1.63
Felicity_310W_Half-Cut_1541,Felicity,solar_panels_synth,52098.0,86830.0,,,24.0,0.8,,,310.0,,,,Half-Cut,0.05,0.12,1.67
Felicity_190W_Half-Cut_1551,Felicity,solar_panels_synth,19279.0,32131.0,,,24.0,0.78,,,190.0,,,,Half-Cut,0.05,0.1,1.4
Felicity_490W_Half-Cut_1706,Felicity,solar_panels_synth,65621.0,109369.0,,,36.0,0.81,,,490.0,,,,Half-Cut,0.05,0.12,2.03
Felicity_90W_Half-Cut_1708,Felicity,solar_panels_synth,15594.0,25990.0,,,12.0,0.79,,,90.0,,,,Half-Cut,0.05,0.11,0.54
Felicity_290W_Half-Cut_1725,Felicity,solar_panels_synth,51191.0,85319.0,,,24.0,0.82,,,290.0,,,,Half-Cut,0.05,0.11,1.56
Felicity_90W_Half-Cut_1728,Felicity,solar_panels_synth,16451.0,27419.0,,,12.0,0.79,,,90.0,,,,Half-Cut,0.05,0.1,0.66
Felicity_430W_Half-Cut_1907,Felicity,solar_panels_synth,51373.0,85621.0,,,48.0,0.81,,,430.0,,,,Half-Cut,0.05,0.12,1.92
Felicity_530W_Half-Cut_1953,Felicity,solar_panels_synth,64974.0,108290.0,,,24.0,0.81,,,530.0,,,,Half-Cut,0.05,0.1,2.0
Felicity_210W_Half-Cut_1961,Felicity,solar_panels_synth,31292.0,52152.0,,,48.0,0.81,,,210.0,,,,Half-Cut,0.05,0.12,1.46
Felicity_380W_Half-Cut_1984,Felicity,solar_panels_synth,47475.0,79125.0,,,24.0,0.81,,,380.0,,,,Half-Cut,0.05,0.09,1.72
Felicity_140W_Half-Cut_1986,Felicity,solar_panels_synth,24038.0,40062.0,,,12.0,0.78,,,140.0,,,,Half-Cut,0.05,0.11,0.77
Felicity_110W_Half-Cut_2017,Felicity,solar_panels_synth,16176.0,26960.0,,,12.0,0.8,,,110.0,,,,Half-Cut,0.04,0.1,0.76
Felicity_440W_Half-Cut_2151,Felicity,solar_panels_synth,64898.0,108164.0,,,48.0,0.8,,,440.0,,,,Half-Cut,0.05,0.12,1.94
Felicity_600W_Half-Cut_2233,Felicity,solar_panels_synth,103288.0,172146.0,,,12.0,0.8,,,600.0,,,,Half-Cut,0.04,0.1,2.02
Felicity_120W_Half-Cut_2253,Felicity,solar_panels_synth,17544.0,29240.0,,,24.0,0.78,,,120.0,,,,Half-Cut,0.05,0.09,0.71
Felicity_220W_Half-Cut_2283,Felicity,solar_panels_synth,24490.0,40818.0,,,12.0,0.81,,,220.0,,,,Half-Cut,0.06,0.08,1.27
Felicity_500W_Half-Cut_2367,Felicity,solar_panels_synth,70217.0,117029.0,,,48.0,0.79,,,500.0,,,,Half-Cut,0.05,0.1,2.04
Felicity_460W_Half-Cut_2400,Felicity,solar_panels_synth,58811.0,98019.0,,,24.0,0.81,,,460.0,,,,Half-Cut,0.05,0.1,2.02
Felicity_480W_Half-Cut_2408,Felicity,solar_panels_synth,50111.0,83519.0,,,24.0,0.81,,,480.0,,,,Half-Cut,0.05,0.1,2.05
Felicity_190W_Half-Cut_2424,Felicity,solar_panels_synth,24425.0,40709.0,,,48.0,0.78,,,190.0,,,,Half-Cut,0.05,0.12,1.55
Felicity_530W_Half-Cut_2624,Felicity,solar_panels_synth,83623.0,139371.0,,,48.0,0.81,,,530.0,,,,Half-Cut,0.04,0.12,2.03
Felicity_580W_Half-Cut_2717,Felicity,solar_panels_synth,101534.0,169224.0,,,24.0,0.81,,,580.0,,,,Half-Cut,0.06,0.11,2.02
Felicity_300W_Half-Cut_2742,Felicity,solar_panels_synth,49299.0,82165.0,,,24.0,0.8,,,300.0,,,,Half-Cut,0.04,0.11,1.57
Felicity_400W_Half-Cut_2746,Felicity,solar_panels_synth,64533.0,107555.0,,,24.0,0.82,,,400.0,,,,Half-Cut,0.05,0.1,1.92
Felicity_210W_Half-Cut_2756,Felicity,solar_panels_synth,21926.0,36542.0,,,48.0,0.79,,,210.0,,,,Half-Cut,0.06,0.12,1.33
Felicity_160W_Half-Cut_2764,Felicity,solar_panels_synth,26858.0,44764.0,,,24.0,0.8,,,160.0,,,,Half-Cut,0.05,0.09,1.37
Felicity_340W_Half-Cut_2788,Felicity,solar_panels_synth,46620.0,77700.0,,,36.0,0.81,,,340.0,,,,Half-Cut,0.05,0.11,1.68
Felicity_320W_Half-Cut_2910,Felicity,solar_panels_synth,33399.0,55665.0,,,36.0,0.78,,,320.0,,,,Half-Cut,0.06,0.11,1.53
Felicity_570W_Half-Cut_2915,Felicity,solar_panels_synth,90443.0,150739.0,,,36.0,0.8,,,570.0,,,,Half-Cut,0.06,0.08,2.02
Felicity_100W_Half-Cut_2920,Felicity,solar_panels_synth,15831.0,26385.0,,,12.0,0.81,,,100.0,,,,Half-Cut,0.04,0.11,0.54
Felicity_60W_Half-Cut_2950,Felicity,solar_panels_synth,8458.0,14096.0,,,24.0,0.8,,,60.0,,,,Half-Cut,0.05,0.09,0.6
Felicity_70W_Half-Cut_2995,Felicity,solar_panels_synth,9591.0,15985.0,,,24.0,0.8,,,70.0,,,,Half-Cut,0.05,0.1,0.73
Felicity_580W_Half-Cut_2996,Felicity,solar_panels_synth,83044.0,138406.0,,,48.0,0.78,,,580.0,,,,Half-Cut,0.04,0.09,2.02
Felicity_550W_Half-Cut_3004,Felicity,solar_panels_synth,99840.0,166400.0,,,48.0,0.79,,,550.0,,,,Half-Cut,0.04,0.08,2.02
Felicity_140W_Half-Cut_3276,Felicity,solar_panels_synth,18458.0,30762.0,,,36.0,0.79,,,140.0,,,,Half-Cut,0.04,0.11,0.69
Felicity_220W_Half-Cut_3279,Felicity,solar_panels_synth,30658.0,51096.0,,,24.0,0.79,,,220.0,,,,Half-Cut,0.06,0.11,1.32
Felicity_100W_Half-Cut_3416,Felicity,solar_panels_synth,12283.0,20471.0,,,36.0,0.78,,,100.0,,,,Half-Cut,0.04,0.09,0.65
Felicity_520W_Half-Cut_3446,Felicity,solar_panels_synth,57194.0,95322.0,,,12.0,0.79,,,520.0,,,,Half-Cut,0.05,0.12,2.02
Felicity_460W_Half-Cut_3669,Felicity,solar_panels_synth,47354.0,78924.0,,,36.0,0.81,,,460.0,,,,Half-Cut,0.05,0.11,2.01
Felicity_170W_Half-Cut_3750,Felicity,solar_panels_synth,21129.0,35215.0,,,12.0,0.79,,,170.0,,,,Half-Cut,0.04,0.11,1.33
Felicity_560W_Half-Cut_3801,Felicity,solar_panels_synth,62374.0,103956.0,,,36.0,0.81,,,560.0,,,,Half-Cut,0.05,0.09,2.04
Felicity_270W_Half-Cut_3806,Felicity,solar_panels_synth,50321.0,83869.0,,,24.0,0.81,,,270.0,,,,Half-Cut,0.05,0.09,1.59
Felicity_90W_Half-Cut_3819,Felicity,solar_panels_synth,11719.0,19531.0,,,36.0,0.81,,,90.0,,,,Half-Cut,0.05,0.09,0.53
Felicity_180W_Half-Cut_3831,Felicity,solar_panels_synth,29908.0,49846.0,,,36.0,0.78,,,180.0,,,,Half-Cut,0.05,0.09,1.48
Felicity_160W_Half-Cut_3982,Felicity,solar_panels_synth,29336.0,48894.0,,,12.0,0.82,,,160.0,,,,Half-Cut,0.05,0.1,1.37
Felicity_370W_Half-Cut_3995,Felicity,solar_panels_synth,54333.0,90555.0,,,48.0,0.8,,,370.0,,,,Half-Cut,0.06,0.09,1.84
Felicity_450W_Half-Cut_3997,Felicity,solar_panels_synth,74181.0,123635.0,,,48.0,0.82,,,450.0,,,,Half-Cut,0.05,0.1,1.92
Felicity_240W_Half-Cut_4009,Felicity,solar_panels_synth,31528.0,52548.0,,,24.0,0.81,,,240.0,,,,Half-Cut,0.05,0.1,1.35
Felicity_90W_Half-Cut_4029,Felicity,solar_panels_synth,16262.0,27102.0,,,36.0,0.79,,,90.0,,,,Half-Cut,0.04,0.09,0.79
Felicity_330W_Half-Cut_4055,Felicity,solar_panels_synth,57747.0,96245.0,,,12.0,0.81,,,330.0,,,,Half-Cut,0.04,0.08,1.66
Felicity_390W_Half-Cut_4083,Felicity,solar_panels_synth,46698.0,77830.0,,,48.0,0.8,,,390.0,,,,Half-Cut,0.04,0.12,1.76
Felicity_500W_Half-Cut_4128,Felicity,solar_panels_synth,84682.0,141136.0,,,24.0,0.78,,,500.0,,,,Half-Cut,0.06,0.09,2.05
Felicity_230W_Half-Cut_4132,Felicity,solar_panels_synth,33896.0,56492.0,,,36.0,0.78,,,230.0,,,,Half-Cut,0.05,0.1,1.28
Felicity_100W_Half-Cut_4193,Felicity,solar_panels_synth,12655.0,21091.0,,,36.0,0.81,,,100.0,,,,Half-Cut,0.05,0.09,0.67
Felicity_170W_Half-Cut_4230,Felicity,solar_panels_synth,21173.0,35289.0,,,12.0,0.79,,,170.0,,,,Half-Cut,0.06,0.09,1.42
Felicity_160W_Half-Cut_4259,Felicity,solar_panels_synth,20094.0,33490.0,,,24.0,0.79,,,160.0,,,,Half-Cut,0.04,0.1,1.29
Felicity_260W_Half-Cut_4343,Felicity,solar_panels_synth,34607.0,57679.0,,,36.0,0.8,,,260.0,,,,Half-Cut,0.04,0.11,1.66
Felicity_410W_Half-Cut_4517,Felicity,solar_panels_synth,70912.0,118186.0,,,12.0,0.79,,,410.0,,,,Half-Cut,0.04,0.08,1.76
Felicity_440W_Half-Cut_4537,Felicity,solar_panels_synth,78631.0,131051.0,,,12.0,0.82,,,440.0,,,,Half-Cut,0.06,0.1,1.7
Felicity_540W_Half-Cut_4590,Felicity,solar_panels_synth,64508.0,107512.0,,,48.0,0.8,,,540.0,,,,Half-Cut,0.06,0.1,2.02
Felicity_290W_Half-Cut_4602,Felicity,solar_panels_synth,46978.0,78296.0,,,36.0,0.81,,,290.0,,,,Half-Cut,0.05,0.12,1.66
Felicity_510W_Half-Cut_4735,Felicity,solar_panels_synth,79160.0,131934.0,,,48.0,0.79,,,510.0,,,,Half-Cut,0.04,0.08,2.01
Felicity_580W_Half-Cut_4747,Felicity,solar_panels_synth,61639.0,102731.0,,,36.0,0.8,,,580.0,,,,Half-Cut,0.06,0.1,2.03
Felicity_140W_Half-Cut_4822,Felicity,solar_panels_synth,22984.0,38306.0,,,12.0,0.8,,,140.0,,,,Half-Cut,0.05,0.12,0.52
Felicity_200W_Half-Cut_4856,Felicity,solar_panels_synth,23780.0,39634.0,,,12.0,0.81,,,200.0,,,,Half-Cut,0.05,0.09,1.27
Felicity_270W_Half-Cut_4959,Felicity,solar_panels_synth,29804.0,49674.0,,,12.0,0.8,,,270.0,,,,Half-Cut,0.05,0.08,1.59
Felicity_370W_Half-Cut_4978,Felicity,solar_panels_synth,54155.0,90259.0,,,24.0,0.81,,,370.0,,,,Half-Cut,0.04,0.1,1.9
Felicity_200W_Half-Cut_4980,Felicity,solar_panels_synth,22800.0,38000.0,,,12.0,0.78,,,200.0,,,,Half-Cut,0.05,0.12,1.35
Felicity_360W_Monocrystalline_5,Felicity,solar_panels_synth,41132.0,68552.0,,,36.0,0.78,,,360.0,,,,Monocrystalline,0.05,0.1,1.81
Felicity_550W_Monocrystalline_6,Felicity,solar_panels_synth,73473.0,122455.0,,,36.0,0.78,,,550.0,,,,Monocrystalline,0.06,0.12,2.03
Felicity_530W_Monocrystalline_91,Felicity,solar_panels_synth,83262.0,138770.0,,,12.0,0.78,,,530.0,,,,Monocrystalline,0.04,0.11,2.04
Felicity_150W_Monocrystalline_162,Felicity,solar_panels_synth,21243.0,35405.0,,,36.0,0.81,,,150.0,,,,Monocrystalline,0.05,0.08,0.67
Felicity_390W_Monocrystalline_199,Felicity,solar_panels_synth,66950.0,111584.0,,,24.0,0.81,,,390.0,,,,Monocrystalline,0.06,0.09,1.9
Felicity_150W_Monocrystalline_213,Felicity,solar_panels_synth,24425.0,40709.0,,,12.0,0.78,,,150.0,,,,Monocrystalline,0.05,0.11,0.81
Felicity_480W_Monocrystalline_301,Felicity,solar_panels_synth,81622.0,136036.0,,,12.0,0.8,,,480.0,,,,Monocrystalline,0.05,0.08,2.01
Felicity_240W_Monocrystalline_385,Felicity,solar_panels_synth,38709.0,64515.0,,,12.0,0.8,,,240.0,,,,Monocrystalline,0.04,0.12,1.26
Felicity_500W_Monocrystalline_387,Felicity,solar_panels_synth,88093.0,146821.0,,,24.0,0.78,,,500.0,,,,Monocrystalline,0.06,0.11,2.03
Felicity_490W_Monocrystalline_408,Felicity,solar_panels_synth,90592.0,150986.0,,,36.0,0.81,,,490.0,,,,Monocrystalline,0.06,0.1,2.0
Felicity_300W_Monocrystalline_435,Felicity,solar_panels_synth,41988.0,69980.0,,,12.0,0.8,,,300.0,,,,Monocrystalline,0.05,0.1,1.53
Felicity_320W_Monocrystalline_447,Felicity,solar_panels_synth,51948.0,86580.0,,,48.0,0.79,,,320.0,,,,Monocrystalline,0.05,0.1,1.64
Felicity_90W_Monocrystalline_461,Felicity,solar_panels_synth,16162.0,26938.0,,,48.0,0.8,,,90.0,,,,Monocrystalline,0.05,0.12,0.7
Felicity_590W_Monocrystalline_468,Felicity,solar_panels_synth,93226.0,155378.0,,,24.0,0.81,,,590.0,,,,Monocrystalline,0.05,0.09,2.02
Felicity_70W_Monocrystalline_563,Felicity,solar_panels_synth,9151.0,15251.0,,,24.0,0.82,,,70.0,,,,Monocrystalline,0.05,0.11,0.54
Felicity_520W_Monocrystalline_601,Felicity,solar_panels_synth,60876.0,101460.0,,,12.0,0.8,,,520.0,,,,Monocrystalline,0.04,0.1,2.01
Felicity_250W_Monocrystalline_616,Felicity,solar_panels_synth,39196.0,65326.0,,,12.0,0.82,,,250.0,,,,Monocrystalline,0.05,0.11,1.4
Felicity_460W_Monocrystalline_702,Felicity,solar_panels_synth,76747.0,127911.0,,,48.0,0.79,,,460.0,,,,Monocrystalline,0.05,0.11,2.03
Felicity_350W_Monocrystalline_792,Felicity,solar_panels_synth,64036.0,106726.0,,,48.0,0.8,,,350.0,,,,Monocrystalline,0.05,0.12,1.55
Felicity_240W_Monocrystalline_835,Felicity,solar_panels_synth,37544.0,62574.0,,,12.0,0.8,,,240.0,,,,Monocrystalline,0.04,0.09,1.45
Felicity_100W_Monocrystalline_856,Felicity,solar_panels_synth,12124.0,20206.0,,,12.0,0.79,,,100.0,,,,Monocrystalline,0.05,0.09,0.6
Felicity_100W_Monocrystalline_872,Felicity,solar_panels_synth,10663.0,17771.0,,,12.0,0.81,,,100.0,,,,Monocrystalline,0.05,0.09,0.65
Felicity_480W_Monocrystalline_917,Felicity,solar_panels_synth,51748.0,86246.0,,,36.0,0.8,,,480.0,,,,Monocrystalline,0.05,0.1,2.02
Felicity_470W_Monocrystalline_974,Felicity,solar_panels_synth,55702.0,92838.0,,,36.0,0.82,,,470.0,,,,Monocrystalline,0.05,0.1,2.03
Felicity_340W_Monocrystalline_1083,Felicity,solar_panels_synth,37134.0,61890.0,,,36.0,0.8,,,340.0,,,,Monocrystalline,0.04,0.11,1.59
Felicity_310W_Monocrystalline_1131,Felicity,solar_panels_synth,32528.0,54212.0,,,48.0,0.79,,,310.0,,,,Monocrystalline,0.05,0.1,1.55
Felicity_210W_Monocrystalline_1134,Felicity,solar_panels_synth,35528.0,59214.0,,,12.0,0.8,,,210.0,,,,Monocrystalline,0.05,0.09,1.32
Felicity_540W_Monocrystalline_1136,Felicity,solar_panels_synth,56844.0,94740.0,,,36.0,0.8,,,540.0,,,,Monocrystalline,0.05,0.09,2.03
Felicity_510W_Monocrystalline_1151,Felicity,solar_panels_synth,53476.0,89128.0,,,24.0,0.81,,,510.0,,,,Monocrystalline,0.04,0.08,2.03
Felicity_540W_Monocrystalline_1160,Felicity,solar_panels_synth,82684.0,137806.0,,,48.0,0.79,,,540.0,,,,Monocrystalline,0.06,0.1,2.0
Felicity_440W_Monocrystalline_1282,Felicity,solar_panels_synth,52234.0,87056.0,,,24.0,0.78,,,440.0,,,,Monocrystalline,0.04,0.12,1.93
Felicity_350W_Monocrystalline_1358,Felicity,solar_panels_synth,61998.0,103330.0,,,36.0,0.8,,,350.0,,,,Monocrystalline,0.05,0.09,1.47
Felicity_340W_Monocrystalline_1365,Felicity,solar_panels_synth,57100.0,95166.0,,,48.0,0.79,,,340.0,,,,Monocrystalline,0.05,0.11,1.48
Felicity_570W_Monocrystalline_1394,Felicity,solar_panels_synth,71880.0,119800.0,,,12.0,0.8,,,570.0,,,,Monocrystalline,0.05,0.1,2.04
Felicity_420W_Monocrystalline_1434,Felicity,solar_panels_synth,43332.0,72220.0,,,48.0,0.79,,,420.0,,,,Monocrystalline,0.04,0.11,1.69
Felicity_80W_Monocrystalline_1511,Felicity,solar_panels_synth,11929.0,19881.0,,,24.0,0.8,,,80.0,,,,Monocrystalline,0.06,0.12,0.66
Felicity_210W_Monocrystalline_1516,Felicity,solar_panels_synth,27465.0,45775.0,,,48.0,0.81,,,210.0,,,,Monocrystalline,0.04,0.12,1.48
Felicity_370W_Monocrystalline_1523,Felicity,solar_panels_synth,66310.0,110518.0,,,48.0,0.82,,,370.0,,,,Monocrystalline,0.05,0.11,1.75
Felicity_210W_Monocrystalline_1566,Felicity,solar_panels_synth,39095.0,65159.0,,,12.0,0.8,,,210.0,,,,Monocrystalline,0.05,0.1,1.49
Felicity_440W_Monocrystalline_1586,Felicity,solar_panels_synth,64676.0,107794.0,,,12.0,0.79,,,440.0,,,,Monocrystalline,0.05,0.12,1.93
Felicity_330W_Monocrystalline_1608,Felicity,solar_panels_synth,47308.0,78848.0,,,12.0,0.79,,,330.0,,,,Monocrystalline,0.05,0.12,1.61
Felicity_230W_Monocrystalline_1624,Felicity,solar_panels_synth,35258.0,58762.0,,,36.0,0.82,,,230.0,,,,Monocrystalline,0.04,0.09,1.45
Felicity_470W_Monocrystalline_1628,Felicity,solar_panels_synth,73094.0,121822.0,,,24.0,0.78,,,470.0,,,,Monocrystalline,0.05,0.1,2.01
Felicity_580W_Monocrystalline_1692,Felicity,solar_panels_synth,72214.0,120356.0,,,12.0,0.81,,,580.0,,,,Monocrystalline,0.05,0.1,2.01
Felicity_380W_Monocrystalline_1832,Felicity,solar_panels_synth,57827.0,96379.0,,,48.0,0.78,,,380.0,,,,Monocrystalline,0.05,0.11,1.81
Felicity_530W_Monocrystalline_1890,Felicity,solar_panels_synth,62700.0,104500.0,,,48.0,0.79,,,530.0,,,,Monocrystalline,0.04,0.09,2.0
Felicity_600W_Monocrystalline_2014,Felicity,solar_panels_synth,84306.0,140510.0,,,36.0,0.81,,,600.0,,,,Monocrystalline,0.04,0.09,2.03
Felicity_210W_Monocrystalline_2107,Felicity,solar_panels_synth,22832.0,38054.0,,,48.0,0.8,,,210.0,,,,Monocrystalline,0.04,0.08,1.41
Felicity_480W_Monocrystalline_2118,Felicity,solar_panels_synth,74656.0,124426.0,,,12.0,0.81,,,480.0,,,,Monocrystalline,0.06,0.09,2.01
Felicity_80W_Monocrystalline_2194,Felicity,solar_panels_synth,13334.0,22222.0,,,12.0,0.82,,,80.0,,,,Monocrystalline,0.06,0.09,0.71
Felicity_320W_Monocrystalline_2209,Felicity,solar_panels_synth,56386.0,93976.0,,,24.0,0.79,,,320.0,,,,Monocrystalline,0.05,0.11,1.5
Felicity_280W_Monocrystalline_2289,Felicity,solar_panels_synth,35720.0,59532.0,,,24.0,0.8,,,280.0,,,,Monocrystalline,0.06,0.11,1.54
Felicity_120W_Monocrystalline_2319,Felicity,solar_panels_synth,17443.0,29071.0,,,48.0,0.81,,,120.0,,,,Monocrystalline,0.05,0.09,0.69
Felicity_170W_Monocrystalline_2369,Felicity,solar_panels_synth,18965.0,31609.0,,,24.0,0.79,,,170.0,,,,Monocrystalline,0.05,0.09,1.45
Felicity_250W_Monocrystalline_2384,Felicity,solar_panels_synth,30503.0,50839.0,,,12.0,0.81,,,250.0,,,,Monocrystalline,0.05,0.1,1.31
Felicity_370W_Monocrystalline_2395,Felicity,solar_panels_synth,51823.0,86371.0,,,12.0,0.8,,,370.0,,,,Monocrystalline,0.05,0.12,1.93
Felicity_600W_Monocrystalline_2405,Felicity,solar_panels_synth,70292.0,117152.0,,,36.0,0.81,,,600.0,,,,Monocrystalline,0.06,0.09,2.01
Felicity_450W_Monocrystalline_2456,Felicity,solar_panels_synth,57993.0,96655.0,,,48.0,0.79,,,450.0,,,,Monocrystalline,0.06,0.12,1.75
Felicity_480W_Monocrystalline_2471,Felicity,solar_panels_synth,82013.0,136689.0,,,24.0,0.79,,,480.0,,,,Monocrystalline,0.05,0.12,2.03
Felicity_100W_Monocrystalline_2482,Felicity,solar_panels_synth,15145.0,25241.0,,,24.0,0.81,,,100.0,,,,Monocrystalline,0.04,0.09,0.58
Felicity_210W_Monocrystalline_2501,Felicity,solar_panels_synth,30086.0,50142.0,,,36.0,0.79,,,210.0,,,,Monocrystalline,0.05,0.12,1.52
Felicity_460W_Monocrystalline_2503,Felicity,solar_panels_synth,48302.0,80504.0,,,24.0,0.79,,,460.0,,,,Monocrystalline,0.05,0.11,2.04
Felicity_400W_Monocrystalline_2573,Felicity,solar_panels_synth,56430.0,94050.0,,,12.0,0.81,,,400.0,,,,Monocrystalline,0.06,0.12,1.72
Felicity_210W_Monocrystalline_2596,Felicity,solar_panels_synth,33307.0,55511.0,,,36.0,0.82,,,210.0,,,,Monocrystalline,0.05,0.1,1.5
Felicity_280W_Monocrystalline_2673,Felicity,solar_panels_synth,32489.0,54149.0,,,12.0,0.8,,,280.0,,,,Monocrystalline,0.05,0.1,1.58
Felicity_260W_Monocrystalline_2752,Felicity,solar_panels_synth,37822.0,63036.0,,,48.0,0.81,,,260.0,,,,Monocrystalline,0.05,0.1,1.57
Felicity_70W_Monocrystalline_2806,Felicity,solar_panels_synth,12076.0,20128.0,,,12.0,0.81,,,70.0,,,,Monocrystalline,0.04,0.12,0.82
Felicity_70W_Monocrystalline_2811,Felicity,solar_panels_synth,12932.0,21552.0,,,36.0,0.79,,,70.0,,,,Monocrystalline,0.05,0.11,0.7
Felicity_90W_Monocrystalline_2854,Felicity,solar_panels_synth,11319.0,18865.0,,,24.0,0.8,,,90.0,,,,Monocrystalline,0.06,0.09,0.69
Felicity_170W_Monocrystalline_2862,Felicity,solar_panels_synth,26216.0,43694.0,,,24.0,0.79,,,170.0,,,,Monocrystalline,0.04,0.09,1.51
Felicity_220W_Monocrystalline_2891,Felicity,solar_panels_synth,24057.0,40095.0,,,36.0,0.79,,,220.0,,,,Monocrystalline,0.06,0.1,1.48
