inverter_id,brand,rated_power_w,voltage_input,voltage_output,mode,derating_factor,price_min,price_max
SMA_3400W_620,SMA,3400.0,24.0,220.0,Off-Grid,0.89,295592.0,492654.0
SMA_1600W_1076,SMA,1600.0,240.0,220.0,Off-Grid,0.92,135640.0,226066.0
SMA_8800W_1283,SMA,8800.0,96.0,220.0,Off-Grid,0.87,828951.0,1381585.0
SMA_3050W_1331,SMA,3050.0,24.0,220.0,Off-Grid,0.9,239511.0,399185.0
SMA_1750W_1621,SMA,1750.0,48.0,220.0,Off-Grid,0.91,148707.0,247845.0
SMA_14850W_1739,SMA,14850.0,24.0,220.0,Off-Grid,0.9,1439965.0,2399941.0
SMA_4800W_1949,SMA,4800.0,24.0,220.0,Off-Grid,0.9,532778.0,887962.0
SMA_18650W_1965,SMA,18650.0,96.0,220.0,Off-Grid,0.92,1958926.0,3264876.0
SMA_16450W_2045,SMA,16450.0,12.0,220.0,Off-Grid,0.89,1615744.0,2692906.0
SMA_5050W_2142,SMA,5050.0,96.0,220.0,Off-Grid,0.88,504074.0,840124.0
SMA_3150W_2193,SMA,3150.0,12.0,220.0,Off-Grid,0.88,352053.0,586755.0
SMA_3200W_2198,SMA,3200.0,12.0,220.0,Off-Grid,0.9,284210.0,473682.0
SMA_4600W_2228,SMA,4600.0,48.0,220.0,Off-Grid,0.88,385891.0,643151.0
SMA_9450W_2477,SMA,9450.0,48.0,220.0,Off-Grid,0.89,1053459.0,1755765.0
SMA_8400W_2558,SMA,8400.0,48.0,220.0,Off-Grid,0.89,865634.0,1442722.0
SMA_19500W_2667,SMA,19500.0,24.0,220.0,Off-Grid,0.88,2024703.0,3374505.0
SMA_11150W_2709,SMA,11150.0,12.0,220.0,Off-Grid,0.87,914150.0,1523582.0
SMA_9750W_2745,SMA,9750.0,48.0,220.0,Off-Grid,0.89,853841.0,1423069.0
SMA_19700W_2806,SMA,19700.0,12.0,220.0,Off-Grid,0.9,1744510.0,2907518.0
SMA_17600W_3004,SMA,17600.0,96.0,220.0,Off-Grid,0.91,1620284.0,2700472.0
SMA_19450W_3055,SMA,19450.0,12.0,220.0,Off-Grid,0.89,2094305.0,3490509.0
SMA_1450W_3133,SMA,1450.0,24.0,220.0,Off-Grid,0.9,119716.0,199528.0
SMA_2150W_3449,SMA,2150.0,24.0,220.0,Off-Grid,0.9,232143.0,386905.0
SMA_17900W_3465,SMA,17900.0,240.0,220.0,Off-Grid,0.88,1357851.0,2263085.0
SMA_11150W_3486,SMA,11150.0,24.0,220.0,Off-Grid,0.88,861197.0,1435329.0
SMA_15500W_3513,SMA,15500.0,12.0,220.0,Off-Grid,0.9,1539766.0,2566276.0
SMA_5150W_3523,SMA,5150.0,96.0,220.0,Off-Grid,0.92,574598.0,957664.0
SMA_13250W_3632,SMA,13250.0,24.0,220.0,Off-Grid,0.91,1036376.0,1727292.0
SMA_7600W_4127,SMA,7600.0,96.0,220.0,Off-Grid,0.89,684308.0,1140514.0
SMA_7900W_4171,SMA,7900.0,240.0,220.0,Off-Grid,0.88,662420.0,1104034.0
SMA_8750W_4301,SMA,8750.0,96.0,220.0,Off-Grid,0.91,835121.0,1391869.0
SMA_17650W_4303,SMA,17650.0,48.0,220.0,Off-Grid,0.91,1859127.0,3098545.0
SMA_17800W_4312,SMA,17800.0,96.0,220.0,Off-Grid,0.88,1950146.0,3250244.0
SMA_18850W_4526,SMA,18850.0,24.0,220.0,Off-Grid,0.89,1599972.0,2666620.0
SMA_15450W_4595,SMA,15450.0,48.0,220.0,Off-Grid,0.9,1316391.0,2193985.0
SMA_3800W_4857,SMA,3800.0,48.0,220.0,Off-Grid,0.91,316662.0,527770.0
SMA_5450W_4938,SMA,5450.0,48.0,220.0,Off-Grid,0.88,595263.0,992105.0
Sungrow_5400W_27,Sungrow,5400.0,96.0,220.0,Battery-Based,0.92,300542.0,500902.0
Sungrow_6500W_131,Sungrow,6500.0,240.0,220.0,Battery-Based,0.9,476204.0,793674.0
Sungrow_19200W_147,Sungrow,19200.0,240.0,220.0,Battery-Based,0.87,1055803.0,1759671.0
Sungrow_9800W_173,Sungrow,9800.0,24.0,220.0,Battery-Based,0.9,625086.0,1041810.0
Sungrow_16050W_234,Sungrow,16050.0,12.0,220.0,Battery-Based,0.92,997028.0,1661714.0
Sungrow_10550W_253,Sungrow,10550.0,12.0,220.0,Battery-Based,0.88,562245.0,937075.0
Sungrow_9300W_303,Sungrow,9300.0,240.0,220.0,Battery-Based,0.91,481753.0,802921.0
Sungrow_900W_304,Sungrow,900.0,240.0,220.0,Battery-Based,0.89,51379.0,85631.0
Sungrow_13550W_388,Sungrow,13550.0,48.0,220.0,Battery-Based,0.89,640832.0,1068054.0
Sungrow_11750W_430,Sungrow,11750.0,48.0,220.0,Battery-Based,0.88,866342.0,1443904.0
Sungrow_1450W_443,Sungrow,1450.0,24.0,220.0,Battery-Based,0.9,97729.0,162881.0
Sungrow_17500W_596,Sungrow,17500.0,12.0,220.0,Battery-Based,0.88,1262992.0,2104986.0
Sungrow_8400W_599,Sungrow,8400.0,96.0,220.0,Battery-Based,0.9,378892.0,631486.0
Sungrow_950W_636,Sungrow,950.0,12.0,220.0,Battery-Based,0.91,52526.0,87542.0
Sungrow_14050W_676,Sungrow,14050.0,12.0,220.0,Battery-Based,0.91,1027359.0,1712265.0
Sungrow_7900W_794,Sungrow,7900.0,240.0,220.0,Battery-Based,0.87,456231.0,760385.0
Sungrow_5150W_890,Sungrow,5150.0,240.0,220.0,Battery-Based,0.89,279846.0,466410.0
Sungrow_3150W_1023,Sungrow,3150.0,12.0,220.0,Battery-Based,0.88,178974.0,298290.0
Sungrow_5650W_1073,Sungrow,5650.0,48.0,220.0,Battery-Based,0.91,257394.0,428990.0
Sungrow_11350W_1083,Sungrow,11350.0,240.0,220.0,Battery-Based,0.91,838946.0,1398242.0
Sungrow_15250W_1104,Sungrow,15250.0,48.0,220.0,Battery-Based,0.89,859598.0,1432662.0
Sungrow_6700W_1127,Sungrow,6700.0,12.0,220.0,Battery-Based,0.92,382906.0,638178.0
Sungrow_4500W_1131,Sungrow,4500.0,48.0,220.0,Battery-Based,0.89,246734.0,411222.0
Sungrow_10950W_1142,Sungrow,10950.0,96.0,220.0,Battery-Based,0.88,687393.0,1145655.0
Sungrow_7950W_1184,Sungrow,7950.0,240.0,220.0,Battery-Based,0.88,470830.0,784718.0
Sungrow_1400W_1267,Sungrow,1400.0,12.0,220.0,Battery-Based,0.92,75916.0,126526.0
Sungrow_4400W_1280,Sungrow,4400.0,48.0,220.0,Battery-Based,0.88,222384.0,370640.0
Sungrow_7800W_1287,Sungrow,7800.0,12.0,220.0,Battery-Based,0.9,577849.0,963081.0
Sungrow_12900W_1301,Sungrow,12900.0,96.0,220.0,Battery-Based,0.91,850427.0,1417379.0
Sungrow_4450W_1347,Sungrow,4450.0,24.0,220.0,Battery-Based,0.91,310520.0,517534.0
Sungrow_12350W_1348,Sungrow,12350.0,240.0,220.0,Battery-Based,0.9,779888.0,1299814.0
Sungrow_14700W_1385,Sungrow,14700.0,240.0,220.0,Battery-Based,0.92,806328.0,1343880.0
Sungrow_2800W_1637,Sungrow,2800.0,240.0,220.0,Battery-Based,0.87,188095.0,313491.0
Sungrow_7700W_1665,Sungrow,7700.0,240.0,220.0,Battery-Based,0.88,493552.0,822586.0
Sungrow_5650W_1715,Sungrow,5650.0,240.0,220.0,Battery-Based,0.91,306596.0,510994.0
Sungrow_16950W_1820,Sungrow,16950.0,240.0,220.0,Battery-Based,0.91,854078.0,1423462.0
Sungrow_3600W_1827,Sungrow,3600.0,48.0,220.0,Battery-Based,0.91,162509.0,270849.0
Sungrow_6300W_1876,Sungrow,6300.0,12.0,220.0,Battery-Based,0.9,300536.0,500892.0
Sungrow_3200W_2006,Sungrow,3200.0,240.0,220.0,Battery-Based,0.9,235509.0,392515.0
Sungrow_2000W_2024,Sungrow,2000.0,48.0,220.0,Battery-Based,0.9,141962.0,236602.0
Sungrow_5000W_2069,Sungrow,5000.0,48.0,220.0,Battery-Based,0.89,323001.0,538335.0
Sungrow_10800W_2089,Sungrow,10800.0,96.0,220.0,Battery-Based,0.91,638050.0,1063418.0
Sungrow_16050W_2098,Sungrow,16050.0,240.0,220.0,Battery-Based,0.92,865384.0,1442308.0
Sungrow_12650W_2135,Sungrow,12650.0,48.0,220.0,Battery-Based,0.9,854571.0,1424285.0
Sungrow_18450W_2149,Sungrow,18450.0,12.0,220.0,Battery-Based,0.88,1158224.0,1930372.0
Sungrow_5200W_2240,Sungrow,5200.0,240.0,220.0,Battery-Based,0.88,263326.0,438876.0
Sungrow_11650W_2291,Sungrow,11650.0,96.0,220.0,Battery-Based,0.9,862237.0,1437061.0
Sungrow_9650W_2337,Sungrow,9650.0,96.0,220.0,Battery-Based,0.88,559587.0,932645.0
Sungrow_4350W_2339,Sungrow,4350.0,240.0,220.0,Battery-Based,0.9,233991.0,389985.0
Sungrow_14000W_2434,Sungrow,14000.0,240.0,220.0,Battery-Based,0.91,758519.0,1264199.0
Sungrow_15350W_2466,Sungrow,15350.0,240.0,220.0,Battery-Based,0.88,894690.0,1491150.0
Sungrow_11950W_2497,Sungrow,11950.0,96.0,220.0,Battery-Based,0.89,638484.0,1064140.0
Sungrow_1250W_2525,Sungrow,1250.0,96.0,220.0,Battery-Based,0.88,74640.0,124400.0
Sungrow_16500W_2606,Sungrow,16500.0,96.0,220.0,Battery-Based,0.87,862824.0,1438040.0
Sungrow_4200W_2617,Sungrow,4200.0,240.0,220.0,Battery-Based,0.9,219904.0,366506.0
Sungrow_13100W_2626,Sungrow,13100.0,12.0,220.0,Battery-Based,0.88,919000.0,1531666.0
Sungrow_6050W_2629,Sungrow,6050.0,12.0,220.0,Battery-Based,0.9,410759.0,684599.0
Sungrow_4300W_2865,Sungrow,4300.0,12.0,220.0,Battery-Based,0.9,258100.0,430168.0
Sungrow_16400W_2875,Sungrow,16400.0,24.0,220.0,Battery-Based,0.92,1172908.0,1954848.0
Sungrow_8300W_2880,Sungrow,8300.0,96.0,220.0,Battery-Based,0.89,484763.0,807939.0
Sungrow_12300W_2913,Sungrow,12300.0,240.0,220.0,Battery-Based,0.89,716477.0,1194129.0
Sungrow_19000W_2941,Sungrow,19000.0,24.0,220.0,Battery-Based,0.88,1022456.0,1704092.0
Sungrow_4050W_3071,Sungrow,4050.0,96.0,220.0,Battery-Based,0.9,299083.0,498471.0
Sungrow_19700W_3136,Sungrow,19700.0,96.0,220.0,Battery-Based,0.9,1262417.0,2104029.0
Sungrow_7200W_3154,Sungrow,7200.0,48.0,220.0,Battery-Based,0.89,454902.0,758170.0
Sungrow_11450W_3208,Sungrow,11450.0,12.0,220.0,Battery-Based,0.89,759519.0,1265865.0
Sungrow_18350W_3219,Sungrow,18350.0,12.0,220.0,Battery-Based,0.91,1150112.0,1916852.0
Sungrow_2650W_3253,Sungrow,2650.0,24.0,220.0,Battery-Based,0.89,177912.0,296520.0
Sungrow_14250W_3353,Sungrow,14250.0,48.0,220.0,Battery-Based,0.91,942742.0,1571238.0
Sungrow_1350W_3377,Sungrow,1350.0,48.0,220.0,Battery-Based,0.9,61880.0,103132.0
Sungrow_3350W_3420,Sungrow,3350.0,240.0,220.0,Battery-Based,0.88,186964.0,311606.0
Sungrow_16650W_3514,Sungrow,16650.0,240.0,220.0,Battery-Based,0.92,753579.0,1255965.0
Sungrow_19250W_3537,Sungrow,19250.0,48.0,220.0,Battery-Based,0.89,1340944.0,2234908.0
Sungrow_16850W_3555,Sungrow,16850.0,12.0,220.0,Battery-Based,0.89,967573.0,1612621.0
Sungrow_18750W_3688,Sungrow,18750.0,240.0,220.0,Battery-Based,0.88,854852.0,1424754.0
Sungrow_12850W_3700,Sungrow,12850.0,48.0,220.0,Battery-Based,0.87,736028.0,1226712.0
Sungrow_6800W_3723,Sungrow,6800.0,12.0,220.0,Battery-Based,0.89,429994.0,716656.0
Sungrow_2050W_3815,Sungrow,2050.0,48.0,220.0,Battery-Based,0.87,142971.0,238285.0
Sungrow_11950W_3948,Sungrow,11950.0,24.0,220.0,Battery-Based,0.9,734240.0,1223734.0
Sungrow_19600W_3998,Sungrow,19600.0,12.0,220.0,Battery-Based,0.89,1394578.0,2324296.0
Sungrow_9350W_4023,Sungrow,9350.0,240.0,220.0,Battery-Based,0.88,625709.0,1042849.0
Sungrow_9000W_4091,Sungrow,9000.0,48.0,220.0,Battery-Based,0.89,520717.0,867861.0
Sungrow_9750W_4230,Sungrow,9750.0,96.0,220.0,Battery-Based,0.9,552117.0,920195.0
Sungrow_6250W_4260,Sungrow,6250.0,48.0,220.0,Battery-Based,0.9,288669.0,481115.0
Sungrow_8050W_4332,Sungrow,8050.0,240.0,220.0,Battery-Based,0.89,509205.0,848675.0
Sungrow_5650W_4357,Sungrow,5650.0,240.0,220.0,Battery-Based,0.91,350458.0,584096.0
Sungrow_15500W_4425,Sungrow,15500.0,48.0,220.0,Battery-Based,0.9,1127520.0,1879200.0
Sungrow_5250W_4491,Sungrow,5250.0,24.0,220.0,Battery-Based,0.89,385865.0,643109.0
Sungrow_11300W_4531,Sungrow,11300.0,96.0,220.0,Battery-Based,0.91,548970.0,914950.0
Sungrow_18100W_4608,Sungrow,18100.0,240.0,220.0,Battery-Based,0.92,1191814.0,1986358.0
Sungrow_4600W_4642,Sungrow,4600.0,96.0,220.0,Battery-Based,0.88,318409.0,530681.0
Sungrow_11200W_4745,Sungrow,11200.0,96.0,220.0,Battery-Based,0.89,742462.0,1237436.0
Sungrow_7000W_4955,Sungrow,7000.0,12.0,220.0,Battery-Based,0.88,496780.0,827968.0
Sungrow_1900W_16,Sungrow,1900.0,96.0,220.0,Grid-Tie,0.9,106650.0,177750.0
Sungrow_1450W_195,Sungrow,1450.0,48.0,220.0,Grid-Tie,0.91,87160.0,145268.0
Sungrow_9750W_204,Sungrow,9750.0,240.0,220.0,Grid-Tie,0.9,616908.0,1028180.0
Sungrow_15600W_271,Sungrow,15600.0,48.0,220.0,Grid-Tie,0.88,971480.0,1619134.0
Sungrow_10150W_302,Sungrow,10150.0,96.0,220.0,Grid-Tie,0.91,602882.0,1004802.0
Sungrow_11750W_307,Sungrow,11750.0,48.0,220.0,Grid-Tie,0.92,557594.0,929324.0
Sungrow_4500W_327,Sungrow,4500.0,240.0,220.0,Grid-Tie,0.88,252194.0,420322.0
Sungrow_9700W_362,Sungrow,9700.0,96.0,220.0,Grid-Tie,0.89,441598.0,735998.0
Sungrow_9400W_379,Sungrow,9400.0,240.0,220.0,Grid-Tie,0.9,673117.0,1121861.0
Sungrow_15550W_394,Sungrow,15550.0,12.0,220.0,Grid-Tie,0.91,992336.0,1653894.0
Sungrow_16450W_408,Sungrow,16450.0,12.0,220.0,Grid-Tie,0.89,907234.0,1512056.0
Sungrow_17650W_411,Sungrow,17650.0,96.0,220.0,Grid-Tie,0.91,821997.0,1369995.0
Sungrow_15850W_425,Sungrow,15850.0,24.0,220.0,Grid-Tie,0.88,994876.0,1658126.0
Sungrow_13800W_452,Sungrow,13800.0,12.0,220.0,Grid-Tie,0.9,817244.0,1362074.0
Sungrow_6550W_480,Sungrow,6550.0,96.0,220.0,Grid-Tie,0.88,469488.0,782480.0
Sungrow_8750W_523,Sungrow,8750.0,240.0,220.0,Grid-Tie,0.9,527828.0,879712.0
Sungrow_17200W_580,Sungrow,17200.0,240.0,220.0,Grid-Tie,0.9,1140724.0,1901208.0
Sungrow_9150W_700,Sungrow,9150.0,96.0,220.0,Grid-Tie,0.9,643081.0,1071801.0
Sungrow_14700W_717,Sungrow,14700.0,24.0,220.0,Grid-Tie,0.89,1053591.0,1755985.0
Sungrow_13050W_736,Sungrow,13050.0,24.0,220.0,Grid-Tie,0.89,737353.0,1228921.0
Sungrow_19550W_819,Sungrow,19550.0,12.0,220.0,Grid-Tie,0.89,1412600.0,2354334.0
Sungrow_7450W_837,Sungrow,7450.0,96.0,220.0,Grid-Tie,0.87,401694.0,669490.0
Sungrow_15350W_840,Sungrow,15350.0,12.0,220.0,Grid-Tie,0.91,873246.0,1455410.0
Sungrow_13400W_842,Sungrow,13400.0,240.0,220.0,Grid-Tie,0.87,727978.0,1213298.0
Sungrow_3400W_912,Sungrow,3400.0,240.0,220.0,Grid-Tie,0.88,170644.0,284408.0
Sungrow_16300W_930,Sungrow,16300.0,12.0,220.0,Grid-Tie,0.88,833512.0,1389188.0
Sungrow_18700W_975,Sungrow,18700.0,48.0,220.0,Grid-Tie,0.92,1033442.0,1722402.0
Sungrow_8000W_1003,Sungrow,8000.0,96.0,220.0,Grid-Tie,0.92,521294.0,868824.0
Sungrow_10150W_1013,Sungrow,10150.0,48.0,220.0,Grid-Tie,0.89,755318.0,1258862.0
Sungrow_7600W_1055,Sungrow,7600.0,96.0,220.0,Grid-Tie,0.9,523777.0,872961.0
Sungrow_16250W_1110,Sungrow,16250.0,24.0,220.0,Grid-Tie,0.9,946197.0,1576995.0
Sungrow_8150W_1258,Sungrow,8150.0,24.0,220.0,Grid-Tie,0.9,494032.0,823388.0
Sungrow_12000W_1376,Sungrow,12000.0,48.0,220.0,Grid-Tie,0.92,703348.0,1172248.0
Sungrow_10750W_1453,Sungrow,10750.0,96.0,220.0,Grid-Tie,0.89,769298.0,1282164.0
Sungrow_12150W_1678,Sungrow,12150.0,24.0,220.0,Grid-Tie,0.91,867388.0,1445646.0
Sungrow_13250W_1688,Sungrow,13250.0,24.0,220.0,Grid-Tie,0.89,836010.0,1393350.0
Sungrow_18050W_1777,Sungrow,18050.0,24.0,220.0,Grid-Tie,0.88,1282183.0,2136971.0
Sungrow_5900W_1841,Sungrow,5900.0,48.0,220.0,Grid-Tie,0.9,405226.0,675378.0
Sungrow_5300W_1850,Sungrow,5300.0,48.0,220.0,Grid-Tie,0.91,267160.0,445266.0
Sungrow_2350W_1854,Sungrow,2350.0,24.0,220.0,Grid-Tie,0.88,156131.0,260219.0
Sungrow_9000W_1877,Sungrow,9000.0,96.0,220.0,Grid-Tie,0.9,615564.0,1025940.0
Sungrow_7300W_1909,Sungrow,7300.0,48.0,220.0,Grid-Tie,0.9,475292.0,792152.0
Sungrow_19400W_1914,Sungrow,19400.0,12.0,220.0,Grid-Tie,0.9,1312150.0,2186918.0
Sungrow_8500W_2009,Sungrow,8500.0,12.0,220.0,Grid-Tie,0.91,428732.0,714554.0
Sungrow_13250W_2070,Sungrow,13250.0,12.0,220.0,Grid-Tie,0.89,964110.0,1606850.0
Sungrow_8650W_2227,Sungrow,8650.0,240.0,220.0,Grid-Tie,0.89,602170.0,1003616.0
Sungrow_11100W_2340,Sungrow,11100.0,24.0,220.0,Grid-Tie,0.91,775383.0,1292305.0
Sungrow_16550W_2411,Sungrow,16550.0,24.0,220.0,Grid-Tie,0.91,933916.0,1556526.0
Sungrow_15650W_2412,Sungrow,15650.0,96.0,220.0,Grid-Tie,0.91,1106607.0,1844345.0
Sungrow_14200W_2446,Sungrow,14200.0,12.0,220.0,Grid-Tie,0.89,710880.0,1184800.0
Sungrow_10200W_2449,Sungrow,10200.0,96.0,220.0,Grid-Tie,0.9,635917.0,1059861.0
Sungrow_12500W_2516,Sungrow,12500.0,24.0,220.0,Grid-Tie,0.88,592072.0,986786.0
Sungrow_12500W_2523,Sungrow,12500.0,24.0,220.0,Grid-Tie,0.91,632387.0,1053979.0
Sungrow_13200W_2591,Sungrow,13200.0,240.0,220.0,Grid-Tie,0.91,915295.0,1525491.0
Sungrow_4700W_2746,Sungrow,4700.0,96.0,220.0,Grid-Tie,0.88,317075.0,528459.0
Sungrow_6950W_2789,Sungrow,6950.0,48.0,220.0,Grid-Tie,0.88,491180.0,818634.0
Sungrow_8500W_2884,Sungrow,8500.0,48.0,220.0,Grid-Tie,0.92,555041.0,925069.0
Sungrow_2850W_2906,Sungrow,2850.0,12.0,220.0,Grid-Tie,0.91,160815.0,268025.0
Sungrow_9800W_2932,Sungrow,9800.0,240.0,220.0,Grid-Tie,0.87,690238.0,1150396.0
Sungrow_5500W_2956,Sungrow,5500.0,24.0,220.0,Grid-Tie,0.9,247881.0,413135.0
Sungrow_10150W_2976,Sungrow,10150.0,240.0,220.0,Grid-Tie,0.92,541842.0,903070.0
Sungrow_13950W_2978,Sungrow,13950.0,12.0,220.0,Grid-Tie,0.89,897728.0,1496214.0
Sungrow_17350W_3001,Sungrow,17350.0,96.0,220.0,Grid-Tie,0.9,900904.0,1501506.0
Sungrow_2650W_3011,Sungrow,2650.0,24.0,220.0,Grid-Tie,0.88,154419.0,257365.0
Sungrow_13950W_3077,Sungrow,13950.0,48.0,220.0,Grid-Tie,0.91,839644.0,1399408.0
Sungrow_13550W_3121,Sungrow,13550.0,240.0,220.0,Grid-Tie,0.9,720268.0,1200446.0
Sungrow_11700W_3185,Sungrow,11700.0,240.0,220.0,Grid-Tie,0.9,685768.0,1142946.0
Sungrow_19800W_3199,Sungrow,19800.0,96.0,220.0,Grid-Tie,0.87,971665.0,1619441.0
Sungrow_12100W_3217,Sungrow,12100.0,96.0,220.0,Grid-Tie,0.87,809414.0,1349022.0
Sungrow_8050W_3239,Sungrow,8050.0,24.0,220.0,Grid-Tie,0.87,400318.0,667198.0
Sungrow_11850W_3305,Sungrow,11850.0,48.0,220.0,Grid-Tie,0.91,704756.0,1174594.0
Sungrow_12400W_3404,Sungrow,12400.0,96.0,220.0,Grid-Tie,0.87,900956.0,1501592.0
Sungrow_6300W_3424,Sungrow,6300.0,240.0,220.0,Grid-Tie,0.88,348063.0,580105.0
Sungrow_12500W_3491,Sungrow,12500.0,240.0,220.0,Grid-Tie,0.89,698734.0,1164556.0
Sungrow_16600W_3539,Sungrow,16600.0,24.0,220.0,Grid-Tie,0.89,771420.0,1285700.0
Sungrow_18550W_3572,Sungrow,18550.0,48.0,220.0,Grid-Tie,0.88,1261386.0,2102310.0
Sungrow_15300W_3596,Sungrow,15300.0,48.0,220.0,Grid-Tie,0.9,1060994.0,1768322.0
Sungrow_7600W_3705,Sungrow,7600.0,48.0,220.0,Grid-Tie,0.88,363945.0,606575.0
Sungrow_5050W_3806,Sungrow,5050.0,240.0,220.0,Grid-Tie,0.91,234721.0,391201.0
Sungrow_17850W_3846,Sungrow,17850.0,96.0,220.0,Grid-Tie,0.91,1053547.0,1755911.0
Sungrow_7300W_4035,Sungrow,7300.0,12.0,220.0,Grid-Tie,0.88,366908.0,611514.0
Sungrow_16800W_4140,Sungrow,16800.0,12.0,220.0,Grid-Tie,0.88,828061.0,1380101.0
Sungrow_2700W_4147,Sungrow,2700.0,12.0,220.0,Grid-Tie,0.87,148200.0,247000.0
Sungrow_7000W_4152,Sungrow,7000.0,12.0,220.0,Grid-Tie,0.88,409546.0,682578.0
Sungrow_9850W_4222,Sungrow,9850.0,48.0,220.0,Grid-Tie,0.91,507293.0,845489.0
Sungrow_14900W_4269,Sungrow,14900.0,24.0,220.0,Grid-Tie,0.87,1103944.0,1839908.0
Sungrow_7350W_4386,Sungrow,7350.0,96.0,220.0,Grid-Tie,0.88,358846.0,598078.0
Sungrow_1900W_4434,Sungrow,1900.0,12.0,220.0,Grid-Tie,0.89,122341.0,203901.0
Sungrow_15100W_4437,Sungrow,15100.0,24.0,220.0,Grid-Tie,0.89,957050.0,1595082.0
Sungrow_19600W_4490,Sungrow,19600.0,12.0,220.0,Grid-Tie,0.88,1378757.0,2297929.0
Sungrow_18800W_4507,Sungrow,18800.0,24.0,220.0,Grid-Tie,0.87,1212497.0,2020829.0
Sungrow_13550W_4540,Sungrow,13550.0,96.0,220.0,Grid-Tie,0.89,857836.0,1429728.0
Sungrow_8000W_4666,Sungrow,8000.0,96.0,220.0,Grid-Tie,0.89,570830.0,951384.0
Sungrow_2650W_4748,Sungrow,2650.0,48.0,220.0,Grid-Tie,0.91,133382.0,222304.0
Sungrow_13900W_4838,Sungrow,13900.0,12.0,220.0,Grid-Tie,0.87,1011015.0,1685025.0
Sungrow_16850W_4869,Sungrow,16850.0,48.0,220.0,Grid-Tie,0.87,1008341.0,1680569.0
Sungrow_5350W_4968,Sungrow,5350.0,48.0,220.0,Grid-Tie,0.87,245650.0,409416.0
Sungrow_13350W_4988,Sungrow,13350.0,12.0,220.0,Grid-Tie,0.89,677392.0,1128986.0
Sungrow_18450W_52,Sungrow,18450.0,24.0,220.0,Hybrid,0.91,1181500.0,1969168.0
Sungrow_7150W_164,Sungrow,7150.0,240.0,220.0,Hybrid,0.91,362188.0,603646.0
Sungrow_3350W_172,Sungrow,3350.0,12.0,220.0,Hybrid,0.9,189916.0,316528.0
Sungrow_12650W_180,Sungrow,12650.0,48.0,220.0,Hybrid,0.88,592508.0,987514.0
Sungrow_10550W_287,Sungrow,10550.0,240.0,220.0,Hybrid,0.88,491297.0,818829.0
Sungrow_11800W_309,Sungrow,11800.0,96.0,220.0,Hybrid,0.88,705774.0,1176290.0
Sungrow_16050W_325,Sungrow,16050.0,24.0,220.0,Hybrid,0.91,839399.0,1398999.0
Sungrow_11700W_326,Sungrow,11700.0,48.0,220.0,Hybrid,0.88,664290.0,1107150.0
Sungrow_10150W_347,Sungrow,10150.0,48.0,220.0,Hybrid,0.92,610350.0,1017250.0
Sungrow_2950W_421,Sungrow,2950.0,12.0,220.0,Hybrid,0.9,146642.0,244402.0
Sungrow_14200W_432,Sungrow,14200.0,48.0,220.0,Hybrid,0.9,1008799.0,1681331.0
Sungrow_13450W_438,Sungrow,13450.0,12.0,220.0,Hybrid,0.88,697590.0,1162650.0
Sungrow_5050W_475,Sungrow,5050.0,96.0,220.0,Hybrid,0.9,273859.0,456431.0
Sungrow_2550W_476,Sungrow,2550.0,12.0,220.0,Hybrid,0.89,163509.0,272515.0
Sungrow_5400W_546,Sungrow,5400.0,48.0,220.0,Hybrid,0.89,371626.0,619378.0
Sungrow_17300W_621,Sungrow,17300.0,240.0,220.0,Hybrid,0.87,801616.0,1336026.0
Sungrow_9250W_692,Sungrow,9250.0,96.0,220.0,Hybrid,0.9,528408.0,880680.0
Sungrow_16150W_721,Sungrow,16150.0,12.0,220.0,Hybrid,0.87,1132450.0,1887418.0
Sungrow_18300W_753,Sungrow,18300.0,12.0,220.0,Hybrid,0.9,975984.0,1626640.0
Sungrow_5550W_765,Sungrow,5550.0,48.0,220.0,Hybrid,0.92,329550.0,549250.0
Sungrow_18850W_797,Sungrow,18850.0,240.0,220.0,Hybrid,0.9,1122107.0,1870179.0
Sungrow_12800W_861,Sungrow,12800.0,240.0,220.0,Hybrid,0.91,929032.0,1548386.0
Sungrow_7050W_878,Sungrow,7050.0,24.0,220.0,Hybrid,0.88,456679.0,761131.0
Sungrow_11300W_905,Sungrow,11300.0,12.0,220.0,Hybrid,0.88,669206.0,1115344.0
Sungrow_16050W_918,Sungrow,16050.0,96.0,220.0,Hybrid,0.87,1173590.0,1955984.0
Sungrow_5300W_919,Sungrow,5300.0,24.0,220.0,Hybrid,0.87,247886.0,413144.0
Sungrow_3750W_1074,Sungrow,3750.0,48.0,220.0,Hybrid,0.91,211031.0,351719.0
Sungrow_13350W_1214,Sungrow,13350.0,24.0,220.0,Hybrid,0.88,769118.0,1281864.0
Sungrow_1500W_1281,Sungrow,1500.0,24.0,220.0,Hybrid,0.87,86924.0,144874.0
Sungrow_4300W_1284,Sungrow,4300.0,48.0,220.0,Hybrid,0.89,222737.0,371229.0
Sungrow_2400W_1358,Sungrow,2400.0,24.0,220.0,Hybrid,0.88,116522.0,194204.0
Sungrow_8850W_1412,Sungrow,8850.0,48.0,220.0,Hybrid,0.91,427286.0,712142.0
Sungrow_18550W_1416,Sungrow,18550.0,48.0,220.0,Hybrid,0.9,1287212.0,2145352.0
Sungrow_16300W_1431,Sungrow,16300.0,12.0,220.0,Hybrid,0.92,1156189.0,1926981.0
