battery_id,brand,type,capacity_ah,voltage,derating_factor,price_min,price_max
Multipower_48V_210Ah_2520,Multipower,Tubular,210.0,48.0,0.84,56098.0,93496.0
Multipower_48V_40Ah_2631,Multipower,Tubular,40.0,48.0,0.83,42784.0,71306.0
Multipower_48V_170Ah_2637,Multipower,Tubular,170.0,48.0,0.84,69695.0,116159.0
Multipower_12V_40Ah_2640,Multipower,Tubular,40.0,12.0,0.82,77528.0,129212.0
Multipower_24V_90Ah_2645,Multipower,Tubular,90.0,24.0,0.85,110187.0,183645.0
Multipower_48V_120Ah_2684,Multipower,Tubular,120.0,48.0,0.83,70760.0,117932.0
Multipower_24V_300Ah_2747,Multipower,Tubular,300.0,24.0,0.83,105846.0,176410.0
Multipower_24V_220Ah_2796,Multipower,Tubular,220.0,24.0,0.83,52133.0,86889.0
Multipower_48V_190Ah_2817,Multipower,Tubular,190.0,48.0,0.83,94948.0,158248.0
Multipower_48V_240Ah_2836,Multipower,Tubular,240.0,48.0,0.84,65751.0,109585.0
Multipower_48V_110Ah_2932,Multipower,Tubular,110.0,48.0,0.84,70960.0,118266.0
Multipower_12V_100Ah_2938,Multipower,Tubular,100.0,12.0,0.82,52426.0,87376.0
Multipower_24V_70Ah_2942,Multipower,Tubular,70.0,24.0,0.84,106260.0,177100.0
Multipower_12V_160Ah_2974,Multipower,Tubular,160.0,12.0,0.84,53061.0,88435.0
Multipower_24V_300Ah_3017,Multipower,Tubular,300.0,24.0,0.82,63792.0,106320.0
Multipower_48V_90Ah_3051,Multipower,Tubular,90.0,48.0,0.85,66050.0,110082.0
Multipower_48V_290Ah_3307,Multipower,Tubular,290.0,48.0,0.82,42289.0,70481.0
Multipower_48V_300Ah_3327,Multipower,Tubular,300.0,48.0,0.84,59362.0,98938.0
Multipower_24V_120Ah_3341,Multipower,Tubular,120.0,24.0,0.84,97041.0,161735.0
Multipower_48V_140Ah_3365,Multipower,Tubular,140.0,48.0,0.83,99683.0,166139.0
Multipower_24V_170Ah_3423,Multipower,Tubular,170.0,24.0,0.83,74553.0,124255.0
Multipower_48V_220Ah_3430,Multipower,Tubular,220.0,48.0,0.85,54202.0,90338.0
Multipower_24V_260Ah_3454,Multipower,Tubular,260.0,24.0,0.83,51337.0,85561.0
Multipower_12V_220Ah_3505,Multipower,Tubular,220.0,12.0,0.83,62828.0,104714.0
Multipower_12V_30Ah_3529,Multipower,Tubular,30.0,12.0,0.83,94762.0,157938.0
Multipower_48V_290Ah_3558,Multipower,Tubular,290.0,48.0,0.83,69113.0,115189.0
Multipower_24V_150Ah_3578,Multipower,Tubular,150.0,24.0,0.82,59480.0,99132.0
Multipower_24V_90Ah_3587,Multipower,Tubular,90.0,24.0,0.84,74761.0,124601.0
Multipower_48V_200Ah_3604,Multipower,Tubular,200.0,48.0,0.82,65060.0,108432.0
Multipower_12V_190Ah_3637,Multipower,Tubular,190.0,12.0,0.84,97532.0,162552.0
Multipower_12V_250Ah_3675,Multipower,Tubular,250.0,12.0,0.84,50996.0,84994.0
Multipower_12V_20Ah_3686,Multipower,Tubular,20.0,12.0,0.84,77134.0,128558.0
Multipower_12V_80Ah_3710,Multipower,Tubular,80.0,12.0,0.83,81400.0,135666.0
Multipower_24V_40Ah_3723,Multipower,Tubular,40.0,24.0,0.84,48136.0,80228.0
Multipower_12V_200Ah_3749,Multipower,Tubular,200.0,12.0,0.83,73056.0,121760.0
Multipower_12V_280Ah_3762,Multipower,Tubular,280.0,12.0,0.85,47946.0,79910.0
Multipower_48V_230Ah_3835,Multipower,Tubular,230.0,48.0,0.84,43064.0,71774.0
Multipower_48V_60Ah_3861,Multipower,Tubular,60.0,48.0,0.84,41866.0,69778.0
Multipower_12V_190Ah_3949,Multipower,Tubular,190.0,12.0,0.84,72624.0,121040.0
Multipower_12V_40Ah_3962,Multipower,Tubular,40.0,12.0,0.84,58630.0,97718.0
Multipower_12V_270Ah_3970,Multipower,Tubular,270.0,12.0,0.84,45467.0,75779.0
Multipower_24V_80Ah_4043,Multipower,Tubular,80.0,24.0,0.82,55341.0,92235.0
Multipower_12V_220Ah_4049,Multipower,Tubular,220.0,12.0,0.84,53580.0,89300.0
Multipower_48V_70Ah_4078,Multipower,Tubular,70.0,48.0,0.85,54660.0,91100.0
Multipower_48V_70Ah_4095,Multipower,Tubular,70.0,48.0,0.83,39076.0,65128.0
Multipower_48V_50Ah_4097,Multipower,Tubular,50.0,48.0,0.83,80384.0,133974.0
Multipower_12V_90Ah_4131,Multipower,Tubular,90.0,12.0,0.82,85996.0,143328.0
Multipower_12V_280Ah_4195,Multipower,Tubular,280.0,12.0,0.84,102046.0,170078.0
Multipower_12V_240Ah_4249,Multipower,Tubular,240.0,12.0,0.83,112181.0,186969.0
Multipower_12V_50Ah_4255,Multipower,Tubular,50.0,12.0,0.84,91641.0,152735.0
Multipower_12V_60Ah_4346,Multipower,Tubular,60.0,12.0,0.84,106162.0,176938.0
Multipower_24V_40Ah_4354,Multipower,Tubular,40.0,24.0,0.85,84453.0,140755.0
Multipower_24V_300Ah_4381,Multipower,Tubular,300.0,24.0,0.82,46652.0,77752.0
Multipower_24V_180Ah_4478,Multipower,Tubular,180.0,24.0,0.85,37977.0,63295.0
Multipower_48V_70Ah_4480,Multipower,Tubular,70.0,48.0,0.84,93583.0,155971.0
Multipower_48V_300Ah_4546,Multipower,Tubular,300.0,48.0,0.82,62198.0,103662.0
Multipower_24V_110Ah_4589,Multipower,Tubular,110.0,24.0,0.83,46012.0,76688.0
Multipower_24V_80Ah_4612,Multipower,Tubular,80.0,24.0,0.84,52022.0,86702.0
Multipower_48V_260Ah_4638,Multipower,Tubular,260.0,48.0,0.84,53596.0,89328.0
Multipower_12V_130Ah_4696,Multipower,Tubular,130.0,12.0,0.85,102568.0,170946.0
Multipower_12V_230Ah_4889,Multipower,Tubular,230.0,12.0,0.84,41032.0,68388.0
Multipower_12V_200Ah_4919,Multipower,Tubular,200.0,12.0,0.83,87213.0,145355.0
Pylontech_24V_110Ah_288,Pylontech,AGM,110.0,24.0,0.83,387964.0,646606.0
Pylontech_24V_60Ah_355,Pylontech,AGM,60.0,24.0,0.84,522891.0,871485.0
Pylontech_12V_240Ah_388,Pylontech,AGM,240.0,12.0,0.85,516900.0,861500.0
Pylontech_12V_60Ah_989,Pylontech,AGM,60.0,12.0,0.83,311114.0,518524.0
Pylontech_12V_100Ah_1057,Pylontech,AGM,100.0,12.0,0.82,478067.0,796779.0
Pylontech_24V_270Ah_1122,Pylontech,AGM,270.0,24.0,0.84,393584.0,655972.0
Pylontech_48V_110Ah_1368,Pylontech,AGM,110.0,48.0,0.85,608728.0,1014548.0
Pylontech_12V_200Ah_1393,Pylontech,AGM,200.0,12.0,0.84,402804.0,671340.0
Pylontech_48V_130Ah_1470,Pylontech,AGM,130.0,48.0,0.84,661016.0,1101692.0
Pylontech_48V_300Ah_1808,Pylontech,AGM,300.0,48.0,0.84,632752.0,1054588.0
Pylontech_24V_240Ah_1970,Pylontech,AGM,240.0,24.0,0.83,575077.0,958461.0
Pylontech_24V_200Ah_1979,Pylontech,AGM,200.0,24.0,0.82,490333.0,817221.0
Pylontech_24V_220Ah_2131,Pylontech,AGM,220.0,24.0,0.82,659371.0,1098951.0
Pylontech_12V_70Ah_2224,Pylontech,AGM,70.0,12.0,0.85,634996.0,1058328.0
Pylontech_24V_290Ah_2243,Pylontech,AGM,290.0,24.0,0.84,440020.0,733366.0
Pylontech_12V_260Ah_2418,Pylontech,AGM,260.0,12.0,0.84,305791.0,509651.0
Pylontech_24V_200Ah_2643,Pylontech,AGM,200.0,24.0,0.84,329603.0,549339.0
Pylontech_24V_220Ah_2697,Pylontech,AGM,220.0,24.0,0.84,398012.0,663354.0
Pylontech_12V_280Ah_2779,Pylontech,AGM,280.0,12.0,0.84,507571.0,845951.0
Pylontech_24V_180Ah_2908,Pylontech,AGM,180.0,24.0,0.82,417248.0,695412.0
Pylontech_48V_190Ah_2941,Pylontech,AGM,190.0,48.0,0.84,591387.0,985645.0
Pylontech_24V_250Ah_3179,Pylontech,AGM,250.0,24.0,0.82,399205.0,665341.0
Pylontech_48V_20Ah_3230,Pylontech,AGM,20.0,48.0,0.84,336380.0,560632.0
Pylontech_12V_280Ah_3276,Pylontech,AGM,280.0,12.0,0.83,536150.0,893584.0
Pylontech_48V_160Ah_3421,Pylontech,AGM,160.0,48.0,0.85,384947.0,641579.0
Pylontech_48V_90Ah_3475,Pylontech,AGM,90.0,48.0,0.84,463414.0,772358.0
Pylontech_12V_140Ah_3508,Pylontech,AGM,140.0,12.0,0.83,483682.0,806136.0
Pylontech_12V_20Ah_3543,Pylontech,AGM,20.0,12.0,0.84,577800.0,963000.0
Pylontech_48V_240Ah_3567,Pylontech,AGM,240.0,48.0,0.82,658526.0,1097544.0
Pylontech_24V_40Ah_3628,Pylontech,AGM,40.0,24.0,0.84,549410.0,915684.0
Pylontech_12V_180Ah_3745,Pylontech,AGM,180.0,12.0,0.85,430141.0,716901.0
Pylontech_12V_190Ah_4071,Pylontech,AGM,190.0,12.0,0.84,419363.0,698939.0
Pylontech_24V_140Ah_4103,Pylontech,AGM,140.0,24.0,0.82,312042.0,520070.0
Pylontech_48V_70Ah_4107,Pylontech,AGM,70.0,48.0,0.85,393659.0,656099.0
Pylontech_48V_210Ah_4153,Pylontech,AGM,210.0,48.0,0.84,478372.0,797288.0
Pylontech_48V_210Ah_4185,Pylontech,AGM,210.0,48.0,0.85,499196.0,831992.0
Pylontech_24V_240Ah_4193,Pylontech,AGM,240.0,24.0,0.84,310273.0,517121.0
Pylontech_24V_100Ah_4272,Pylontech,AGM,100.0,24.0,0.83,391844.0,653074.0
Pylontech_12V_180Ah_4593,Pylontech,AGM,180.0,12.0,0.83,365377.0,608961.0
Pylontech_24V_270Ah_4656,Pylontech,AGM,270.0,24.0,0.83,553984.0,923306.0
Pylontech_48V_260Ah_4661,Pylontech,AGM,260.0,48.0,0.83,653546.0,1089242.0
Pylontech_24V_280Ah_4664,Pylontech,AGM,280.0,24.0,0.85,438024.0,730040.0
Pylontech_12V_240Ah_4684,Pylontech,AGM,240.0,12.0,0.84,643954.0,1073256.0
Pylontech_48V_60Ah_4760,Pylontech,AGM,60.0,48.0,0.83,413118.0,688530.0
Pylontech_48V_110Ah_4911,Pylontech,AGM,110.0,48.0,0.83,382613.0,637689.0
Pylontech_12V_170Ah_123,Pylontech,Gel,170.0,12.0,0.83,385031.0,641719.0
Pylontech_48V_50Ah_175,Pylontech,Gel,50.0,48.0,0.84,614630.0,1024384.0
Pylontech_12V_190Ah_192,Pylontech,Gel,190.0,12.0,0.83,638336.0,1063894.0
Pylontech_12V_140Ah_426,Pylontech,Gel,140.0,12.0,0.83,330064.0,550106.0
Pylontech_24V_260Ah_550,Pylontech,Gel,260.0,24.0,0.85,352661.0,587769.0
Pylontech_12V_20Ah_1000,Pylontech,Gel,20.0,12.0,0.84,614535.0,1024225.0
Pylontech_48V_100Ah_1205,Pylontech,Gel,100.0,48.0,0.84,571430.0,952382.0
Pylontech_48V_160Ah_1321,Pylontech,Gel,160.0,48.0,0.84,355484.0,592474.0
Pylontech_48V_100Ah_1328,Pylontech,Gel,100.0,48.0,0.85,604276.0,1007128.0
Pylontech_48V_170Ah_1495,Pylontech,Gel,170.0,48.0,0.83,514187.0,856979.0
Pylontech_24V_50Ah_1591,Pylontech,Gel,50.0,24.0,0.85,584477.0,974129.0
Pylontech_12V_290Ah_1626,Pylontech,Gel,290.0,12.0,0.84,477448.0,795748.0
Pylontech_24V_100Ah_1742,Pylontech,Gel,100.0,24.0,0.82,478547.0,797579.0
Pylontech_24V_90Ah_2056,Pylontech,Gel,90.0,24.0,0.83,546127.0,910211.0
Pylontech_48V_190Ah_2162,Pylontech,Gel,190.0,48.0,0.85,309113.0,515189.0
Pylontech_12V_200Ah_2202,Pylontech,Gel,200.0,12.0,0.82,399258.0,665430.0
Pylontech_48V_200Ah_2208,Pylontech,Gel,200.0,48.0,0.82,525658.0,876096.0
Pylontech_24V_260Ah_2390,Pylontech,Gel,260.0,24.0,0.83,553373.0,922289.0
Pylontech_24V_140Ah_2426,Pylontech,Gel,140.0,24.0,0.84,434699.0,724499.0
Pylontech_24V_90Ah_2555,Pylontech,Gel,90.0,24.0,0.82,339422.0,565704.0
Pylontech_12V_120Ah_2598,Pylontech,Gel,120.0,12.0,0.84,510917.0,851529.0
Pylontech_24V_30Ah_2607,Pylontech,Gel,30.0,24.0,0.83,616262.0,1027102.0
Pylontech_24V_230Ah_2784,Pylontech,Gel,230.0,24.0,0.83,513520.0,855866.0
Pylontech_12V_120Ah_2969,Pylontech,Gel,120.0,12.0,0.82,423265.0,705441.0
Pylontech_48V_280Ah_3110,Pylontech,Gel,280.0,48.0,0.82,372649.0,621081.0
Pylontech_24V_300Ah_3138,Pylontech,Gel,300.0,24.0,0.82,620642.0,1034402.0
Pylontech_48V_60Ah_3207,Pylontech,Gel,60.0,48.0,0.83,626748.0,1044580.0
Pylontech_48V_110Ah_3259,Pylontech,Gel,110.0,48.0,0.84,563967.0,939945.0
Pylontech_12V_80Ah_3514,Pylontech,Gel,80.0,12.0,0.85,341614.0,569358.0
Pylontech_24V_100Ah_3780,Pylontech,Gel,100.0,24.0,0.84,373786.0,622976.0
Pylontech_24V_30Ah_3807,Pylontech,Gel,30.0,24.0,0.84,447800.0,746334.0
Pylontech_48V_170Ah_3871,Pylontech,Gel,170.0,48.0,0.84,643843.0,1073071.0
Pylontech_24V_240Ah_3919,Pylontech,Gel,240.0,24.0,0.83,326035.0,543391.0
Pylontech_12V_230Ah_3946,Pylontech,Gel,230.0,12.0,0.82,494767.0,824611.0
Pylontech_48V_250Ah_3967,Pylontech,Gel,250.0,48.0,0.82,390718.0,651196.0
Pylontech_24V_130Ah_3977,Pylontech,Gel,130.0,24.0,0.83,347224.0,578708.0
Pylontech_12V_20Ah_4056,Pylontech,Gel,20.0,12.0,0.82,438645.0,731075.0
Pylontech_24V_20Ah_4106,Pylontech,Gel,20.0,24.0,0.83,564679.0,941131.0
Pylontech_12V_210Ah_4147,Pylontech,Gel,210.0,12.0,0.85,620150.0,1033584.0
Pylontech_12V_50Ah_4155,Pylontech,Gel,50.0,12.0,0.83,593228.0,988714.0
Pylontech_12V_260Ah_4182,Pylontech,Gel,260.0,12.0,0.83,318892.0,531488.0
Pylontech_12V_220Ah_4212,Pylontech,Gel,220.0,12.0,0.83,508855.0,848091.0
Pylontech_12V_240Ah_4430,Pylontech,Gel,240.0,12.0,0.83,576904.0,961506.0
Pylontech_12V_90Ah_4444,Pylontech,Gel,90.0,12.0,0.85,477340.0,795568.0
Pylontech_12V_190Ah_4474,Pylontech,Gel,190.0,12.0,0.83,465400.0,775666.0
Pylontech_24V_70Ah_4720,Pylontech,Gel,70.0,24.0,0.83,495280.0,825468.0
Pylontech_12V_50Ah_4934,Pylontech,Gel,50.0,12.0,0.82,664678.0,1107796.0
Pylontech_48V_300Ah_158,Pylontech,LiFePO4,300.0,48.0,0.84,672811.0,1121351.0
Pylontech_24V_160Ah_194,Pylontech,LiFePO4,160.0,24.0,0.85,404884.0,674808.0
Pylontech_48V_160Ah_326,Pylontech,LiFePO4,160.0,48.0,0.83,577226.0,962044.0
Pylontech_48V_190Ah_403,Pylontech,LiFePO4,190.0,48.0,0.84,659402.0,1099002.0
Pylontech_12V_140Ah_420,Pylontech,LiFePO4,140.0,12.0,0.82,523406.0,872344.0
Pylontech_48V_40Ah_588,Pylontech,LiFePO4,40.0,48.0,0.85,628107.0,1046845.0
Pylontech_12V_130Ah_768,Pylontech,LiFePO4,130.0,12.0,0.84,639262.0,1065436.0
Pylontech_48V_70Ah_796,Pylontech,LiFePO4,70.0,48.0,0.83,672097.0,1120161.0
Pylontech_48V_110Ah_866,Pylontech,LiFePO4,110.0,48.0,0.84,420200.0,700334.0
Pylontech_48V_90Ah_868,Pylontech,LiFePO4,90.0,48.0,0.84,316382.0,527304.0
Pylontech_24V_80Ah_869,Pylontech,LiFePO4,80.0,24.0,0.85,369222.0,615370.0
Pylontech_12V_20Ah_968,Pylontech,LiFePO4,20.0,12.0,0.82,448078.0,746796.0
Pylontech_12V_150Ah_1099,Pylontech,LiFePO4,150.0,12.0,0.85,365651.0,609419.0
Pylontech_24V_180Ah_1133,Pylontech,LiFePO4,180.0,24.0,0.82,416938.0,694898.0
Pylontech_24V_290Ah_1260,Pylontech,LiFePO4,290.0,24.0,0.85,405574.0,675958.0
Pylontech_24V_260Ah_1283,Pylontech,LiFePO4,260.0,24.0,0.83,411821.0,686369.0
Pylontech_24V_60Ah_1451,Pylontech,LiFePO4,60.0,24.0,0.85,591347.0,985579.0
Pylontech_24V_250Ah_1481,Pylontech,LiFePO4,250.0,24.0,0.83,549484.0,915808.0
Pylontech_24V_110Ah_1483,Pylontech,LiFePO4,110.0,24.0,0.85,439677.0,732795.0
Pylontech_48V_190Ah_1616,Pylontech,LiFePO4,190.0,48.0,0.83,624545.0,1040909.0
Pylontech_24V_130Ah_1627,Pylontech,LiFePO4,130.0,24.0,0.84,643257.0,1072095.0
Pylontech_24V_100Ah_1945,Pylontech,LiFePO4,100.0,24.0,0.83,482921.0,804869.0
Pylontech_24V_160Ah_2158,Pylontech,LiFePO4,160.0,24.0,0.83,513127.0,855211.0
Pylontech_12V_250Ah_2201,Pylontech,LiFePO4,250.0,12.0,0.84,323843.0,539739.0
Pylontech_48V_200Ah_2468,Pylontech,LiFePO4,200.0,48.0,0.85,627211.0,1045351.0
Pylontech_24V_280Ah_2628,Pylontech,LiFePO4,280.0,24.0,0.82,582059.0,970099.0
Pylontech_12V_210Ah_2756,Pylontech,LiFePO4,210.0,12.0,0.82,339549.0,565915.0
Pylontech_24V_20Ah_2772,Pylontech,LiFePO4,20.0,24.0,0.85,484875.0,808125.0
Pylontech_24V_70Ah_2925,Pylontech,LiFePO4,70.0,24.0,0.84,468278.0,780462.0
Pylontech_24V_240Ah_3012,Pylontech,LiFePO4,240.0,24.0,0.84,592426.0,987378.0
Pylontech_24V_80Ah_3162,Pylontech,LiFePO4,80.0,24.0,0.83,324058.0,540098.0
Pylontech_48V_110Ah_3172,Pylontech,LiFePO4,110.0,48.0,0.84,372230.0,620382.0
Pylontech_48V_180Ah_3257,Pylontech,LiFePO4,180.0,48.0,0.84,347858.0,579764.0
Pylontech_12V_250Ah_3298,Pylontech,LiFePO4,250.0,12.0,0.84,503044.0,838408.0
Pylontech_24V_80Ah_3408,Pylontech,LiFePO4,80.0,24.0,0.83,661693.0,1102821.0
Pylontech_24V_50Ah_3493,Pylontech,LiFePO4,50.0,24.0,0.83,568642.0,947738.0
Pylontech_24V_210Ah_3528,Pylontech,LiFePO4,210.0,24.0,0.84,614470.0,1024118.0
Pylontech_48V_110Ah_3811,Pylontech,LiFePO4,110.0,48.0,0.82,357301.0,595501.0
Pylontech_12V_300Ah_3858,Pylontech,LiFePO4,300.0,12.0,0.85,533946.0,889910.0
Pylontech_48V_300Ah_3923,Pylontech,LiFePO4,300.0,48.0,0.83,530438.0,884064.0
Pylontech_48V_230Ah_3940,Pylontech,LiFePO4,230.0,48.0,0.82,520522.0,867538.0
Pylontech_24V_140Ah_4040,Pylontech,LiFePO4,140.0,24.0,0.84,305452.0,509086.0
Pylontech_24V_20Ah_4060,Pylontech,LiFePO4,20.0,24.0,0.83,319430.0,532382.0
Pylontech_12V_200Ah_4086,Pylontech,LiFePO4,200.0,12.0,0.82,536247.0,893745.0
Pylontech_12V_160Ah_4275,Pylontech,LiFePO4,160.0,12.0,0.83,609794.0,1016324.0
Pylontech_12V_140Ah_4287,Pylontech,LiFePO4,140.0,12.0,0.84,569903.0,949839.0
Pylontech_12V_100Ah_4376,Pylontech,LiFePO4,100.0,12.0,0.82,460264.0,767108.0
Pylontech_24V_140Ah_4418,Pylontech,LiFePO4,140.0,24.0,0.83,588567.0,980945.0
Pylontech_24V_50Ah_4487,Pylontech,LiFePO4,50.0,24.0,0.83,587670.0,979450.0
Pylontech_12V_50Ah_4520,Pylontech,LiFePO4,50.0,12.0,0.85,308514.0,514190.0
Pylontech_12V_130Ah_4537,Pylontech,LiFePO4,130.0,12.0,0.85,550100.0,916834.0
Pylontech_12V_40Ah_4550,Pylontech,LiFePO4,40.0,12.0,0.84,575044.0,958408.0
Pylontech_12V_60Ah_4654,Pylontech,LiFePO4,60.0,12.0,0.82,532266.0,887110.0
Pylontech_12V_230Ah_4700,Pylontech,LiFePO4,230.0,12.0,0.85,498092.0,830152.0
Pylontech_24V_240Ah_4705,Pylontech,LiFePO4,240.0,24.0,0.82,466426.0,777376.0
Pylontech_48V_170Ah_4750,Pylontech,LiFePO4,170.0,48.0,0.84,610822.0,1018036.0
Pylontech_24V_200Ah_4788,Pylontech,LiFePO4,200.0,24.0,0.84,560614.0,934356.0
Pylontech_12V_250Ah_0,Pylontech,Tubular,250.0,12.0,0.84,595805.0,993009.0
Pylontech_24V_200Ah_24,Pylontech,Tubular,200.0,24.0,0.84,353164.0,588606.0
Pylontech_12V_210Ah_95,Pylontech,Tubular,210.0,12.0,0.83,656456.0,1094094.0
Pylontech_48V_130Ah_278,Pylontech,Tubular,130.0,48.0,0.83,320217.0,533695.0
Pylontech_24V_220Ah_298,Pylontech,Tubular,220.0,24.0,0.83,582794.0,971324.0
Pylontech_24V_290Ah_366,Pylontech,Tubular,290.0,24.0,0.84,569180.0,948632.0
Pylontech_24V_100Ah_414,Pylontech,Tubular,100.0,24.0,0.82,385065.0,641775.0
Pylontech_12V_180Ah_674,Pylontech,Tubular,180.0,12.0,0.83,617962.0,1029938.0
Pylontech_48V_90Ah_709,Pylontech,Tubular,90.0,48.0,0.84,534883.0,891471.0
Pylontech_24V_230Ah_912,Pylontech,Tubular,230.0,24.0,0.82,358973.0,598289.0
Pylontech_48V_260Ah_913,Pylontech,Tubular,260.0,48.0,0.82,350744.0,584574.0
Pylontech_24V_190Ah_1035,Pylontech,Tubular,190.0,24.0,0.85,600844.0,1001406.0
Pylontech_48V_60Ah_1055,Pylontech,Tubular,60.0,48.0,0.83,331648.0,552748.0
Pylontech_48V_220Ah_1109,Pylontech,Tubular,220.0,48.0,0.84,433755.0,722925.0
Pylontech_12V_240Ah_1145,Pylontech,Tubular,240.0,12.0,0.83,432296.0,720492.0
Pylontech_24V_170Ah_1246,Pylontech,Tubular,170.0,24.0,0.83,566064.0,943440.0
Pylontech_48V_290Ah_1450,Pylontech,Tubular,290.0,48.0,0.85,593420.0,989034.0
Pylontech_48V_30Ah_1499,Pylontech,Tubular,30.0,48.0,0.83,580568.0,967612.0
Pylontech_48V_260Ah_1618,Pylontech,Tubular,260.0,48.0,0.85,567860.0,946432.0
Pylontech_12V_260Ah_1713,Pylontech,Tubular,260.0,12.0,0.82,619894.0,1033158.0
Pylontech_24V_60Ah_1898,Pylontech,Tubular,60.0,24.0,0.84,644690.0,1074482.0
Pylontech_48V_130Ah_2117,Pylontech,Tubular,130.0,48.0,0.85,658965.0,1098275.0
Pylontech_12V_100Ah_2141,Pylontech,Tubular,100.0,12.0,0.83,335824.0,559706.0
Pylontech_12V_100Ah_2161,Pylontech,Tubular,100.0,12.0,0.83,332082.0,553470.0
Pylontech_48V_200Ah_2171,Pylontech,Tubular,200.0,48.0,0.85,523051.0,871751.0
Pylontech_48V_240Ah_2234,Pylontech,Tubular,240.0,48.0,0.83,484169.0,806949.0
Pylontech_24V_280Ah_2282,Pylontech,Tubular,280.0,24.0,0.84,327931.0,546551.0
Pylontech_24V_20Ah_2409,Pylontech,Tubular,20.0,24.0,0.84,428318.0,713862.0
Pylontech_24V_170Ah_2491,Pylontech,Tubular,170.0,24.0,0.84,658756.0,1097928.0
Pylontech_24V_100Ah_2578,Pylontech,Tubular,100.0,24.0,0.84,649141.0,1081901.0
Pylontech_12V_30Ah_2636,Pylontech,Tubular,30.0,12.0,0.84,475410.0,792350.0
Pylontech_48V_160Ah_2778,Pylontech,Tubular,160.0,48.0,0.85,464374.0,773958.0
Pylontech_12V_120Ah_2841,Pylontech,Tubular,120.0,12.0,0.85,621356.0,1035594.0
Pylontech_12V_230Ah_2998,Pylontech,Tubular,230.0,12.0,0.84,587674.0,979458.0
Pylontech_12V_220Ah_3114,Pylontech,Tubular,220.0,12.0,0.84,332993.0,554989.0
Pylontech_12V_150Ah_3301,Pylontech,Tubular,150.0,12.0,0.83,650444.0,1084072.0
Pylontech_24V_30Ah_3320,Pylontech,Tubular,30.0,24.0,0.84,337409.0,562349.0
Pylontech_48V_290Ah_3366,Pylontech,Tubular,290.0,48.0,0.83,609122.0,1015204.0
Pylontech_48V_240Ah_3570,Pylontech,Tubular,240.0,48.0,0.82,484400.0,807332.0
Pylontech_24V_40Ah_3575,Pylontech,Tubular,40.0,24.0,0.84,669150.0,1115250.0
Pylontech_24V_290Ah_3968,Pylontech,Tubular,290.0,24.0,0.84,545092.0,908488.0
Pylontech_12V_240Ah_4166,Pylontech,Tubular,240.0,12.0,0.83,315440.0,525732.0
Pylontech_24V_90Ah_4229,Pylontech,Tubular,90.0,24.0,0.83,518601.0,864335.0
Pylontech_48V_260Ah_4242,Pylontech,Tubular,260.0,48.0,0.82,448585.0,747641.0
Pylontech_12V_100Ah_4277,Pylontech,Tubular,100.0,12.0,0.84,322047.0,536745.0
Pylontech_12V_150Ah_4345,Pylontech,Tubular,150.0,12.0,0.83,532477.0,887461.0
Pylontech_48V_300Ah_4360,Pylontech,Tubular,300.0,48.0,0.84,653810.0,1089682.0
Pylontech_48V_90Ah_4527,Pylontech,Tubular,90.0,48.0,0.83,403137.0,671895.0
Pylontech_12V_280Ah_4558,Pylontech,Tubular,280.0,12.0,0.84,671212.0,1118686.0
Pylontech_48V_290Ah_4797,Pylontech,Tubular,290.0,48.0,0.84,332231.0,553719.0
Pylontech_12V_230Ah_4803,Pylontech,Tubular,230.0,12.0,0.84,340287.0,567145.0
Pylontech_12V_110Ah_4821,Pylontech,Tubular,110.0,12.0,0.82,511238.0,852062.0
Pylontech_24V_300Ah_4899,Pylontech,Tubular,300.0,24.0,0.83,480352.0,800588.0
Pylontech_24V_150Ah_4932,Pylontech,Tubular,150.0,24.0,0.84,346230.0,577050.0
Pylontech_24V_240Ah_4996,Pylontech,Tubular,240.0,24.0,0.85,655568.0,1092614.0
Techfine_12V_120Ah_81,Techfine,AGM,120.0,12.0,0.83,289817.0,483029.0
Techfine_48V_210Ah_86,Techfine,AGM,210.0,48.0,0.84,135524.0,225872.0
Techfine_24V_130Ah_90,Techfine,AGM,130.0,24.0,0.84,261938.0,436564.0
Techfine_12V_270Ah_92,Techfine,AGM,270.0,12.0,0.83,254276.0,423794.0
Techfine_48V_230Ah_166,Techfine,AGM,230.0,48.0,0.82,282902.0,471502.0
Techfine_12V_90Ah_184,Techfine,AGM,90.0,12.0,0.84,278198.0,463662.0
Techfine_48V_180Ah_296,Techfine,AGM,180.0,48.0,0.82,277106.0,461844.0
Techfine_24V_210Ah_297,Techfine,AGM,210.0,24.0,0.84,155026.0,258378.0
Techfine_24V_60Ah_312,Techfine,AGM,60.0,24.0,0.83,194929.0,324881.0
Techfine_24V_100Ah_406,Techfine,AGM,100.0,24.0,0.82,136867.0,228111.0
Techfine_48V_30Ah_429,Techfine,AGM,30.0,48.0,0.85,161042.0,268404.0
Techfine_12V_60Ah_441,Techfine,AGM,60.0,12.0,0.82,254563.0,424271.0
Techfine_48V_270Ah_509,Techfine,AGM,270.0,48.0,0.83,128468.0,214112.0
Techfine_48V_30Ah_511,Techfine,AGM,30.0,48.0,0.83,216842.0,361404.0
Techfine_12V_40Ah_558,Techfine,AGM,40.0,12.0,0.82,295570.0,492618.0
Techfine_48V_60Ah_560,Techfine,AGM,60.0,48.0,0.84,213906.0,356510.0
