"city","latitude","longitude","temp","humidity","wind_speed","cloud","region","population","date","season","avg_sun_hours"
"Bonny","4.49","7.28","303.21","69","4.65","100","Rivers","75021","2024-02-25","dry","3.1277263951086773"
"Bonny","4.5","7.33","303.73","67","4.81","100","Rivers","121363","2024-02-25","dry","2.946816682354526"
"Bonny","4.56","7.17","301.92","80","5.7","10","Rivers","27661","2024-02-26","dry","5.262676226707572"
"Bonny","4.53","7.01","301.91","78","5.1","6","Rivers","13711","2024-02-26","dry","5.156028703571038"
"Bonny","4.57","7.13","301.92","79","5.5","9","Rivers","23155","2024-02-26","dry","5.340252719435298"
"Bonny","4.45","7.17","301.8","82","6.2","6","Rivers","15069","2024-02-26","dry","5.24374254012245"
"Bonny","4.56","7.24","301.88","81","5.98","11","Rivers","96152","2024-02-26","dry","5.859123682410167"
"Bonny","4.57","7.14","301.91","80","5.54","10","Rivers","22709","2024-02-26","dry","5.117997641065236"
"Bonny","4.48","6.94","301.79","80","5.06","6","Rivers","5088","2024-02-26","dry","5.917924009908675"
"Bonny","4.57","7.07","301.95","79","5.26","8","Rivers","23312","2024-02-26","dry","5.240403705309412"
"Bonny","4.44","7.39","301.68","83","5.57","2","Rivers","64043","2024-02-26","dry","5.715861275394725"
"Bonny","4.56","7.05","301.79","80","5.03","14","Rivers","20820","2024-02-26","dry","4.940846883067107"
"Bonny","4.54","6.98","301.73","79","4.83","15","Rivers","8797","2024-02-26","dry","4.665396483492694"
"Bonny","4.47","6.99","301.71","81","5.17","10","Rivers","8033","2024-02-26","dry","5.023915585022817"
"Bonny","4.46","6.99","301.7","81","5.26","10","Rivers","6921","2024-02-26","dry","4.873595331650266"
"Bonny","4.54","7.01","301.74","79","4.91","13","Rivers","13718","2024-02-26","dry","5.619183166773337"
"Bonny","4.59","7.2","301.74","81","5.41","13","Rivers","92645","2024-02-26","dry","5.837791374517807"
"Bonny","4.57","7.06","301.77","80","5.04","15","Rivers","22691","2024-02-26","dry","5.3237355578500845"
"Bonny","4.59","7.18","301.8","81","5.35","13","Rivers","48810","2024-02-26","dry","5.727612018994386"
"Bonny","4.44","7.36","301.73","83","5.73","3","Rivers","76041","2024-02-26","dry","5.9822835102815795"
"Bonny","4.46","7.34","301.7","83","5.71","3","Rivers","102488","2024-02-26","dry","5.350881949356153"
"Bonny","4.47","7.36","301.69","83","5.54","3","Rivers","108911","2024-02-26","dry","5.197699301979396"
"Bonny","4.5","7.33","301.72","83","5.54","4","Rivers","121363","2024-02-26","dry","5.440107790562047"
"Bonny","4.47","7.34","301.71","83","5.65","3","Rivers","112640","2024-02-26","dry","6.341331594147586"
"Bonny","4.51","6.98","301.71","80","4.85","12","Rivers","8697","2024-02-26","dry","6.079967808719481"
"Bonny","4.56","7.05","301.79","80","5.03","14","Rivers","19986","2024-02-26","dry","4.866515724236166"
"Bonny","4.47","6.91","301.67","81","4.99","15","Rivers","5066","2024-02-26","dry","4.691162109223419"
"Bonny","4.48","7.32","301.73","83","5.72","4","Rivers","106448","2024-02-26","dry","5.066998584659644"
"Bonny","4.48","7.16","301.67","83","5.77","7","Rivers","15649","2024-02-26","dry","6.097060635150977"
"Bonny","4.54","7.05","301.75","80","5.07","13","Rivers","19359","2024-02-26","dry","5.792028399670858"
"Bonny","4.5","7.31","301.73","83","5.68","4","Rivers","103613","2024-02-26","dry","5.072255758734484"
"Bonny","4.54","7.24","301.76","83","5.8","8","Rivers","75122","2024-02-26","dry","5.29534037389641"
"Bonny","4.54","7.24","301.76","83","5.8","8","Rivers","54240","2024-02-26","dry","5.731549386320695"
"Bonny","4.53","7.24","301.75","83","5.86","8","Rivers","63110","2024-02-26","dry","5.63453874489147"
"Bonny","4.54","7.16","301.76","82","5.49","10","Rivers","19639","2024-02-26","dry","4.996199048760984"
"Bonny","4.56","7.17","301.78","81","5.45","11","Rivers","27661","2024-02-26","dry","5.796704928289093"
"Bonny","4.54","7.01","301.74","79","4.91","13","Rivers","12608","2024-02-26","dry","5.199110730394835"
"Bonny","4.58","7.18","301.79","81","5.4","12","Rivers","43587","2024-02-26","dry","4.739388179098539"
"Bonny","4.56","7.17","303.85","67","1.92","20","Rivers","27661","2024-02-27","dry","4.9601478796499565"
"Bonny","4.53","7.01","304.85","62","1.82","22","Rivers","13711","2024-02-27","dry","5.21911154927184"
"Bonny","4.57","7.13","304.16","65","1.85","20","Rivers","23155","2024-02-27","dry","4.6236441442303295"
"Bonny","4.45","7.17","303.0","72","2.07","21","Rivers","15069","2024-02-27","dry","5.4909138768894765"
"Bonny","4.56","7.24","303.36","70","2.01","20","Rivers","96152","2024-02-27","dry","5.346488883888926"
"Bonny","4.57","7.14","304.09","66","1.86","20","Rivers","22709","2024-02-27","dry","5.034635695581847"
"Bonny","4.48","6.94","304.64","63","1.87","22","Rivers","5088","2024-02-27","dry","5.031581025684976"
"Bonny","4.57","7.07","304.55","63","1.79","20","Rivers","23312","2024-02-27","dry","5.472818093320905"
"Bonny","4.45","7.31","302.86","73","2.12","22","Rivers","80242","2024-02-27","dry","4.727332915571419"
"Bonny","4.44","7.39","303.22","70","2.09","24","Rivers","64043","2024-02-27","dry","5.66284160047086"
"Bonny","4.56","7.05","304.65","63","1.79","20","Rivers","20820","2024-02-27","dry","5.632638720823107"
"Bonny","4.49","7.27","302.81","73","2.15","22","Rivers","65675","2024-02-27","dry","4.9417780641357805"
"Bonny","4.54","6.98","304.94","61","1.78","21","Rivers","8797","2024-02-27","dry","5.430269824624282"
"Bonny","4.47","6.99","304.45","64","1.93","23","Rivers","8033","2024-02-27","dry","4.579340152357117"
"Bonny","4.46","6.99","304.3","65","1.95","23","Rivers","6921","2024-02-27","dry","4.680575375354804"
"Bonny","4.44","7.32","302.87","73","2.11","22","Rivers","59519","2024-02-27","dry","5.478717266427798"
"Bonny","4.54","7.01","304.84","62","1.8","21","Rivers","13718","2024-02-27","dry","5.739012867108591"
"Bonny","4.59","7.2","303.84","67","1.89","20","Rivers","92645","2024-02-27","dry","4.718148320203514"
"Bonny","4.46","7.31","302.91","72","2.13","22","Rivers","80242","2024-02-27","dry","4.705961515482244"
"Bonny","4.57","7.06","304.6","63","1.78","20","Rivers","22691","2024-02-27","dry","5.204119210981329"
"Bonny","4.59","7.18","304.01","66","1.87","20","Rivers","48810","2024-02-27","dry","5.456009390384284"
"Bonny","4.44","7.36","303.09","71","2.1","23","Rivers","76041","2024-02-27","dry","5.425591699694396"
"Bonny","4.46","7.34","303.09","71","2.12","23","Rivers","102488","2024-02-27","dry","4.545599431143454"
"Bonny","4.47","7.36","303.29","70","2.13","24","Rivers","108911","2024-02-27","dry","5.373697602314917"
"Bonny","4.49","7.28","302.87","72","2.15","22","Rivers","75021","2024-02-27","dry","4.624643340251829"
"Bonny","4.5","7.33","303.32","70","2.16","25","Rivers","121363","2024-02-27","dry","4.421820644163418"
"Bonny","4.47","7.34","303.17","71","2.13","24","Rivers","112640","2024-02-27","dry","4.7761142462051165"
"Bonny","4.51","6.98","304.91","62","1.84","22","Rivers","8697","2024-02-27","dry","4.6906197022510785"
"Bonny","4.56","7.05","304.65","63","1.79","20","Rivers","19986","2024-02-27","dry","5.372039923331511"
"Bonny","4.44","7.34","302.98","72","2.11","22","Rivers","80124","2024-02-27","dry","4.945109926436718"
"Bonny","4.47","6.91","304.57","64","1.87","22","Rivers","5066","2024-02-27","dry","5.133054653853791"
"Bonny","4.46","7.33","303.06","71","2.12","23","Rivers","91497","2024-02-27","dry","4.737863403235843"
"Bonny","4.48","7.32","303.12","71","2.14","23","Rivers","106448","2024-02-27","dry","5.742898006925642"
"Bonny","4.48","7.16","303.27","70","2.04","22","Rivers","15649","2024-02-27","dry","5.195497736560332"
"Bonny","4.54","7.05","304.56","63","1.83","21","Rivers","19359","2024-02-27","dry","4.5755863728540485"
"Bonny","4.5","7.31","303.17","71","2.16","24","Rivers","103613","2024-02-27","dry","5.476680394188009"
"Bonny","4.54","7.24","303.18","71","2.05","21","Rivers","75122","2024-02-27","dry","5.250967801954492"
"Bonny","4.54","7.24","303.18","71","2.05","21","Rivers","54240","2024-02-27","dry","5.730089284405714"
"Bonny","4.53","7.24","303.08","71","2.08","21","Rivers","63110","2024-02-27","dry","5.7354422581716875"
"Bonny","4.54","7.16","303.77","68","1.94","21","Rivers","19639","2024-02-27","dry","5.795856135103176"
"Bonny","4.54","7.01","304.84","62","1.8","21","Rivers","12608","2024-02-27","dry","5.265010388698929"
"Bonny","4.58","7.18","303.93","67","1.89","20","Rivers","43587","2024-02-27","dry","4.967815534104043"
"Bori","4.63","7.45","305.62","57","5.78","75","Rivers","33972","2024-02-21","dry","3.8120263643367407"
"Bori","4.81","7.43","306.73","51","5.26","87","Rivers","33415","2024-02-21","dry","3.64038506974633"
"Bori","4.76","7.44","305.95","54","5.61","90","Rivers","33972","2024-02-21","dry","3.2463356069873393"
"Bori","4.65","7.51","305.72","56","5.48","80","Rivers","33901","2024-02-21","dry","3.090213471698328"
"Bori","4.75","7.36","305.93","54","6.18","85","Rivers","33972","2024-02-21","dry","3.020091803727506"
"Bori","4.73","7.24","305.94","55","6.9","76","Rivers","18165","2024-02-21","dry","3.2551834244366775"
"Bori","4.67","7.31","305.44","58","6.56","74","Rivers","62446","2024-02-21","dry","3.7216982829063827"
"Bori","4.69","7.39","305.7","56","6.06","80","Rivers","33972","2024-02-21","dry","3.667787143540413"
"Bori","4.67","7.27","305.46","58","6.81","72","Rivers","91969","2024-02-21","dry","3.7404635907534067"
"Bori","4.69","7.43","305.69","56","5.82","82","Rivers","33972","2024-02-21","dry","3.1164783562735168"
"Bori","4.67","7.3","305.46","58","6.62","73","Rivers","77079","2024-02-21","dry","4.010977933884808"
"Bori","4.63","7.36","305.39","59","6.3","72","Rivers","36005","2024-02-21","dry","3.924889820801707"
"Bori","4.69","7.46","305.72","56","5.64","84","Rivers","33972","2024-02-21","dry","3.5833696445902627"
"Bori","4.67","7.3","305.46","58","6.62","73","Rivers","68491","2024-02-21","dry","3.4596402783565083"
"Bori","4.72","7.48","305.73","55","5.48","89","Rivers","33972","2024-02-21","dry","2.917768034110224"
"Bori","4.62","7.27","305.04","61","6.83","67","Rivers","172711","2024-02-21","dry","3.671392088896955"
"Bori","4.68","7.34","305.6","57","6.37","76","Rivers","41498","2024-02-21","dry","3.6597345760792854"
"Bori","4.68","7.24","305.6","58","6.9","72","Rivers","50061","2024-02-21","dry","3.241124553683254"
"Bori","4.64","7.3","305.29","60","6.64","70","Rivers","112655","2024-02-21","dry","3.7539188691269034"
"Bori","4.68","7.37","305.68","57","6.19","78","Rivers","34121","2024-02-21","dry","3.071239824891129"
"Bori","4.73","7.28","305.91","55","6.71","78","Rivers","23344","2024-02-21","dry","3.4252377417994713"
"Bori","4.62","7.48","305.74","57","5.63","75","Rivers","33975","2024-02-21","dry","3.196124932045419"
"Bori","4.49","7.48","305.57","60","5.8","57","Rivers","73742","2024-02-21","dry","3.8550153029673533"
"Bori","4.71","7.47","305.73","55","5.55","87","Rivers","33972","2024-02-21","dry","2.8962073110260644"
"Bori","4.76","7.24","306.3","53","6.76","78","Rivers","24282","2024-02-21","dry","3.5583228461146343"
"Bori","4.72","7.25","305.89","56","6.91","75","Rivers","18326","2024-02-21","dry","3.815197462017212"
"Bori","4.44","7.44","304.64","65","5.86","56","Rivers","56555","2024-02-21","dry","3.8516146652483996"
"Bori","4.71","7.3","305.79","56","6.6","77","Rivers","28703","2024-02-21","dry","3.6187790078515025"
"Bori","4.57","7.39","305.33","61","6.19","65","Rivers","37393","2024-02-21","dry","3.5184864290415447"
"Bori","4.67","7.27","305.46","58","6.81","72","Rivers","106427","2024-02-21","dry","3.6668185336864685"
"Bori","4.68","7.31","305.53","57","6.55","75","Rivers","59642","2024-02-21","dry","4.033278310116161"
"Bori","4.81","7.28","307.03","50","5.93","80","Rivers","29702","2024-02-21","dry","3.6818487582195734"
"Bori","4.51","7.47","305.65","59","5.86","58","Rivers","71564","2024-02-21","dry","4.14329001876287"
"Bori","4.55","7.4","305.31","61","6.16","63","Rivers","47282","2024-02-21","dry","4.092720038224371"
"Bori","4.53","7.45","305.51","60","5.93","61","Rivers","49412","2024-02-21","dry","4.0762775753498435"
"Bori","4.48","7.39","304.77","64","6.21","57","Rivers","111899","2024-02-21","dry","4.343490586284432"
"Bori","4.48","7.43","305.08","63","6.02","56","Rivers","94037","2024-02-21","dry","4.282592631763812"
"Bori","4.61","7.39","305.39","59","6.15","70","Rivers","33975","2024-02-21","dry","3.644625140145329"
"Bori","4.49","7.37","304.78","64","6.34","57","Rivers","115227","2024-02-21","dry","4.286945954196343"
"Bori","4.64","7.49","305.75","56","5.54","78","Rivers","33973","2024-02-21","dry","3.224262554426666"
"Bori","4.73","7.23","305.96","55","6.89","77","Rivers","16167","2024-02-21","dry","3.7542940213717886"
"Bori","4.63","7.29","305.2","60","6.71","69","Rivers","125844","2024-02-21","dry","3.8177188176167918"
"Bori","4.74","7.28","306.02","54","6.71","79","Rivers","27220","2024-02-21","dry","3.6171887538924214"
"Bori","4.7","7.24","305.73","57","6.9","74","Rivers","24446","2024-02-21","dry","3.9688106972400723"
"Bori","4.61","7.4","305.45","59","6.09","71","Rivers","33975","2024-02-21","dry","3.7905850010039854"
"Bori","4.74","7.3","306.01","54","6.58","80","Rivers","27306","2024-02-21","dry","3.3328113706643268"
"Bori","4.48","7.46","305.26","61","5.87","56","Rivers","79477","2024-02-21","dry","4.43597624614761"
"Bori","4.58","7.37","305.21","61","6.29","66","Rivers","38070","2024-02-21","dry","4.040843629987954"
"Bori","4.48","7.49","305.5","60","5.73","56","Rivers","70431","2024-02-21","dry","4.047875180527516"
"Bori","4.5","7.54","305.63","59","5.77","57","Rivers","63240","2024-02-21","dry","3.6272815409285992"
"Bori","4.48","7.37","304.67","65","6.3","57","Rivers","114601","2024-02-21","dry","4.3513203294978675"
"Bori","4.44","7.44","304.64","65","5.86","56","Rivers","59359","2024-02-21","dry","4.580752171467889"
"Bori","4.49","7.49","305.66","59","5.75","57","Rivers","69385","2024-02-21","dry","4.540785125162613"
"Bori","4.59","7.46","305.67","58","5.78","70","Rivers","33987","2024-02-21","dry","3.738812049754833"
"Bori","4.8","7.44","306.58","51","5.3","88","Rivers","33848","2024-02-21","dry","3.2667624158727984"
"Bori","4.68","7.51","305.71","56","5.44","84","Rivers","34357","2024-02-21","dry","3.134977465635352"
"Bori","4.47","7.56","305.11","62","5.73","55","Rivers","49392","2024-02-21","dry","4.20013401016622"
"Bori","4.63","7.45","304.35","62","3.1","99","Rivers","33972","2024-02-22","dry","2.656712489573743"
"Bori","4.81","7.43","304.18","62","3.06","100","Rivers","33415","2024-02-22","dry","2.8033417126283764"
"Bori","4.76","7.44","304.49","61","3.1","100","Rivers","33972","2024-02-22","dry","3.0014984581106825"
"Bori","4.65","7.51","304.54","61","2.89","99","Rivers","33901","2024-02-22","dry","2.727101177910877"
"Bori","4.75","7.36","304.34","61","3.32","99","Rivers","33972","2024-02-22","dry","3.2328279078678013"
"Bori","4.73","7.24","303.95","64","3.62","99","Rivers","18165","2024-02-22","dry","2.7352437202933273"
"Bori","4.67","7.31","303.89","64","3.52","99","Rivers","62446","2024-02-22","dry","2.645145383974583"
"Bori","4.69","7.39","304.3","62","3.27","99","Rivers","33972","2024-02-22","dry","2.983154064926011"
"Bori","4.67","7.27","303.83","65","3.65","99","Rivers","91969","2024-02-22","dry","2.876752965092314"
"Bori","4.69","7.43","304.4","61","3.15","100","Rivers","33972","2024-02-22","dry","2.7491757708719566"
"Bori","4.67","7.3","303.89","64","3.55","99","Rivers","77079","2024-02-22","dry","3.0697494353430086"
"Bori","4.63","7.36","304.02","64","3.39","99","Rivers","36005","2024-02-22","dry","2.704020207921808"
"Bori","4.69","7.46","304.51","61","3.07","100","Rivers","33972","2024-02-22","dry","3.1281380379026964"
"Bori","4.67","7.3","303.89","64","3.55","99","Rivers","68491","2024-02-22","dry","2.6276301761390632"
"Bori","4.72","7.48","304.61","60","3.01","100","Rivers","33972","2024-02-22","dry","2.682212859220578"
"Bori","4.62","7.27","303.62","66","3.7","99","Rivers","172711","2024-02-22","dry","3.003966066397706"
"Bori","4.68","7.34","304.09","63","3.43","99","Rivers","41498","2024-02-22","dry","3.1626353389237214"
"Bori","4.68","7.24","303.83","65","3.68","99","Rivers","50061","2024-02-22","dry","2.802647564734966"
"Bori","4.64","7.3","303.82","65","3.58","99","Rivers","112655","2024-02-22","dry","2.7641050759884185"
"Bori","4.68","7.37","304.25","63","3.34","99","Rivers","34121","2024-02-22","dry","2.7838036989072372"
"Bori","4.73","7.28","304.06","63","3.55","99","Rivers","23344","2024-02-22","dry","2.7698804083455566"
"Bori","4.62","7.48","304.48","61","3.0","99","Rivers","33975","2024-02-22","dry","3.2234481079397077"
"Bori","4.49","7.48","304.2","63","3.01","99","Rivers","73742","2024-02-22","dry","3.114205021034776"
"Bori","4.71","7.47","304.56","60","3.04","100","Rivers","33972","2024-02-22","dry","2.886084534389127"
"Bori","4.76","7.24","304.01","64","3.57","99","Rivers","24282","2024-02-22","dry","3.04010097757489"
"Bori","4.72","7.25","303.99","64","3.65","99","Rivers","18326","2024-02-22","dry","2.650564418595595"
"Bori","4.44","7.44","303.53","68","3.27","98","Rivers","56555","2024-02-22","dry","3.0920560730345716"
"Bori","4.71","7.3","304.09","63","3.52","99","Rivers","28703","2024-02-22","dry","2.923388839173174"
"Bori","4.57","7.39","304.05","64","3.32","99","Rivers","37393","2024-02-22","dry","3.059938285469838"
"Bori","4.67","7.27","303.83","65","3.65","99","Rivers","106427","2024-02-22","dry","3.1175884156255966"
"Bori","4.68","7.31","303.95","64","3.52","99","Rivers","59642","2024-02-22","dry","2.9407080037677327"
"Bori","4.81","7.28","303.86","64","3.42","99","Rivers","29702","2024-02-22","dry","2.917019521121062"
"Bori","4.51","7.47","304.26","63","3.03","99","Rivers","71564","2024-02-22","dry","3.1966740361997252"
"Bori","4.55","7.4","304.04","64","3.29","99","Rivers","47282","2024-02-22","dry","3.0674138821784034"
"Bori","4.53","7.45","304.18","63","3.11","99","Rivers","49412","2024-02-22","dry","3.2651733848622864"
"Bori","4.48","7.39","303.62","67","3.38","99","Rivers","111899","2024-02-22","dry","3.244945955886545"
"Bori","4.48","7.43","303.85","66","3.23","99","Rivers","94037","2024-02-22","dry","2.9466688931497487"
"Bori","4.61","7.39","304.07","64","3.3","99","Rivers","33975","2024-02-22","dry","2.6721688586503345"
"Bori","4.49","7.37","303.65","67","3.44","99","Rivers","115227","2024-02-22","dry","2.6776723283275286"
"Bori","4.64","7.49","304.53","61","2.97","99","Rivers","33973","2024-02-22","dry","2.563306298213889"
"Bori","4.73","7.23","303.93","64","3.6","99","Rivers","16167","2024-02-22","dry","2.6228411903724793"
"Bori","4.63","7.29","303.75","66","3.62","99","Rivers","125844","2024-02-22","dry","2.959324002687007"
"Bori","4.74","7.28","304.14","63","3.54","99","Rivers","27220","2024-02-22","dry","3.003083492605726"
"Bori","4.7","7.24","303.87","65","3.65","99","Rivers","24446","2024-02-22","dry","2.7012297794744486"
"Bori","4.61","7.4","304.13","63","3.27","99","Rivers","33975","2024-02-22","dry","2.974803110752953"
"Bori","4.74","7.3","304.21","62","3.49","99","Rivers","27306","2024-02-22","dry","3.046038816622643"
"Bori","4.48","7.46","303.97","65","3.11","99","Rivers","79477","2024-02-22","dry","2.7724868899036705"
"Bori","4.58","7.37","303.92","65","3.39","99","Rivers","38070","2024-02-22","dry","2.6072978563741582"
"Bori","4.48","7.49","304.14","64","3.0","98","Rivers","70431","2024-02-22","dry","2.968306551061967"
"Bori","4.5","7.54","304.27","62","2.75","99","Rivers","63240","2024-02-22","dry","3.1834202102869447"
"Bori","4.48","7.37","303.57","68","3.46","99","Rivers","114601","2024-02-22","dry","2.827934777618823"
"Bori","4.44","7.44","303.53","68","3.27","98","Rivers","59359","2024-02-22","dry","2.60399413087104"
"Bori","4.49","7.49","304.26","63","2.97","99","Rivers","69385","2024-02-22","dry","3.074025624939149"
"Bori","4.59","7.46","305.84","56","3.1","99","Rivers","33987","2024-02-22","dry","3.084592842981726"
"Bori","4.8","7.44","306.15","54","3.2","100","Rivers","33848","2024-02-22","dry","2.897714057113319"
"Bori","4.68","7.51","306.21","54","3.07","100","Rivers","34357","2024-02-22","dry","3.23189532242758"
"Bori","4.47","7.56","305.12","59","2.64","97","Rivers","49392","2024-02-22","dry","2.964721002940838"
"Bori","4.7","7.35","305.94","55","3.34","99","Rivers","33581","2024-02-22","dry","2.776635925664707"
"Bori","4.73","7.49","306.36","53","3.17","100","Rivers","33972","2024-02-22","dry","3.076839005984991"
"Bori","4.61","7.3","305.2","59","3.33","100","Rivers","117225","2024-02-22","dry","2.9987870074977616"
"Bori","4.52","7.51","305.72","56","2.95","99","Rivers","50699","2024-02-22","dry","3.2531387598368586"
"Bori","4.6","7.5","305.99","55","3.06","99","Rivers","33972","2024-02-22","dry","2.70593245808569"
"Bori","4.71","7.49","306.28","53","3.15","100","Rivers","33972","2024-02-22","dry","2.6783325656944266"
"Bori","4.73","7.3","305.95","54","3.44","99","Rivers","26169","2024-02-22","dry","3.0032759635764616"
"Bori","4.75","7.43","306.32","53","3.27","100","Rivers","33972","2024-02-22","dry","3.120220856036906"
"Bori","4.77","7.46","306.29","53","3.21","100","Rivers","33972","2024-02-22","dry","3.1621174971168102"
"Bori","4.61","7.45","305.83","56","3.13","99","Rivers","33975","2024-02-22","dry","2.595226416993581"
"Bori","4.7","7.23","305.71","56","3.49","99","Rivers","22316","2024-02-22","dry","3.1784035434527924"
"Bori","4.69","7.4","305.96","55","3.26","100","Rivers","33972","2024-02-22","dry","3.1226859782416687"
"Bori","4.69","7.3","305.67","56","3.41","99","Rivers","42156","2024-02-22","dry","3.126620498811692"
"Bori","4.65","7.28","305.38","58","3.4","99","Rivers","104892","2024-02-22","dry","2.968237967819806"
"Bori","4.73","7.3","305.95","54","3.44","99","Rivers","27560","2024-02-22","dry","2.5535303256675714"
"Bori","4.74","7.36","306.09","54","3.37","99","Rivers","33972","2024-02-22","dry","2.617284311070018"
"Bori","4.66","7.45","306.01","55","3.17","100","Rivers","33972","2024-02-22","dry","2.6129072657737757"
"Bori","4.75","7.44","306.34","53","3.26","100","Rivers","33972","2024-02-22","dry","3.1818527832934533"
"Bori","4.8","7.42","306.08","54","3.22","100","Rivers","33723","2024-02-22","dry","2.7126049836564228"
"Bori","4.67","7.44","306.04","55","3.19","100","Rivers","33972","2024-02-22","dry","2.6573330204909316"
"Bori","4.76","7.51","306.41","53","3.13","100","Rivers","36082","2024-02-22","dry","2.587452163887964"
"Bori","4.67","7.43","306.03","55","3.2","100","Rivers","33972","2024-02-22","dry","2.848204285330441"
"Bori","4.72","7.49","306.29","53","3.16","100","Rivers","33972","2024-02-22","dry","3.2490191532505244"
"Bori","4.65","7.48","306.06","54","3.12","100","Rivers","33972","2024-02-22","dry","2.770748814540045"
"Bori","4.67","7.48","306.14","54","3.13","100","Rivers","33972","2024-02-22","dry","2.7898133992617615"
"Bori","4.85","7.43","306.0","54","3.14","100","Rivers","30418","2024-02-22","dry","2.685579106883183"
"Bori","4.49","7.44","305.25","59","3.07","99","Rivers","90322","2024-02-22","dry","2.6190387777048625"
"Bori","4.5","7.54","304.27","62","2.75","99","Rivers","59491","2024-02-22","dry","2.580155611452962"
"Bori","4.65","7.29","305.35","58","3.38","99","Rivers","115363","2024-02-22","dry","2.9094364756934965"
"Bori","4.48","7.45","305.1","60","3.06","99","Rivers","83071","2024-02-22","dry","2.662984619125643"
"Bori","4.85","7.33","305.76","55","3.27","100","Rivers","27536","2024-02-22","dry","2.8839241198730075"
"Bori","4.48","7.41","304.88","61","3.1","99","Rivers","103369","2024-02-22","dry","2.622407318537079"
"Bori","4.48","7.47","305.27","59","3.04","99","Rivers","76264","2024-02-22","dry","2.525183763985437"
"Bori","4.55","7.46","305.67","57","3.08","99","Rivers","35946","2024-02-22","dry","2.769654369787686"
"Bori","4.86","7.41","305.95","55","3.16","100","Rivers","28014","2024-02-22","dry","2.6547897613875895"
"Bori","4.69","7.42","306.04","54","3.23","100","Rivers","33972","2024-02-22","dry","2.666822234198973"
"Bori","4.76","7.41","306.25","53","3.29","100","Rivers","33972","2024-02-22","dry","3.164811445805114"
"Bori","4.67","7.37","305.79","56","3.29","99","Rivers","33953","2024-02-22","dry","3.0283330670370945"
"Bori","4.48","7.39","303.62","67","3.38","99","Rivers","109541","2024-02-22","dry","3.119288331959258"
"Bori","4.72","7.44","306.18","53","3.23","100","Rivers","33972","2024-02-22","dry","2.912644692609616"
"Bori","4.74","7.47","306.34","53","3.21","100","Rivers","33972","2024-02-22","dry","3.03151944556962"
"Bori","4.49","7.57","305.47","58","2.58","97","Rivers","47041","2024-02-22","dry","3.3297881891854377"
"Bori","4.7","7.42","306.06","54","3.24","100","Rivers","33972","2024-02-22","dry","2.528530392629298"
"Bori","4.72","7.26","305.82","55","3.49","99","Rivers","19620","2024-02-22","dry","2.546701428123663"
"Bori","4.69","7.39","305.96","55","3.28","100","Rivers","33972","2024-02-22","dry","2.77472074236918"
"Bori","4.57","7.37","305.33","59","3.2","99","Rivers","47706","2024-02-22","dry","3.0820062218863606"
"Bori","4.6","7.41","305.62","57","3.17","99","Rivers","33977","2024-02-22","dry","3.1437398896679722"
"Bori","4.79","7.47","306.24","53","3.17","100","Rivers","35672","2024-02-22","dry","3.1172049886755597"
"Bori","4.73","7.41","306.15","54","3.28","100","Rivers","33972","2024-02-22","dry","2.6638600799059344"
"Bori","4.76","7.38","306.2","53","3.33","100","Rivers","33972","2024-02-22","dry","3.1218430396423673"
"Bori","4.74","7.44","306.27","53","3.25","100","Rivers","33972","2024-02-22","dry","2.8773436929752707"
"Bori","4.85","7.38","305.81","55","3.21","100","Rivers","28270","2024-02-22","dry","3.063898354769047"
"Bori","4.85","7.37","305.81","55","3.22","100","Rivers","28323","2024-02-22","dry","3.106532687261372"
"Bori","4.86","7.3","305.61","56","3.3","100","Rivers","20104","2024-02-22","dry","3.061731432372029"
"Bori","4.53","7.45","305.53","57","3.08","99","Rivers","51740","2024-02-22","dry","3.14587969528745"
"Bori","4.7","7.23","305.71","56","3.49","99","Rivers","33135","2024-02-22","dry","2.9913172146205302"
"Bori","4.78","7.41","306.19","53","3.26","100","Rivers","33972","2024-02-22","dry","2.986677114669743"
"Bori","4.67","7.42","305.98","55","3.22","100","Rivers","33972","2024-02-22","dry","3.191131391821272"
"Bori","4.76","7.48","306.41","53","3.19","100","Rivers","33972","2024-02-22","dry","2.7451080346151255"
"Bori","4.69","7.34","305.8","55","3.35","99","Rivers","35118","2024-02-22","dry","3.0479682095577707"
"Bori","4.7","7.44","306.13","54","3.21","100","Rivers","33972","2024-02-22","dry","3.0802630965718554"
"Bori","4.69","7.43","306.04","54","3.22","100","Rivers","33972","2024-02-22","dry","2.914484856707957"
"Bori","4.63","7.45","307.38","46","1.58","84","Rivers","33972","2024-02-23","dry","3.121725817115865"
"Bori","4.81","7.43","308.3","41","1.38","100","Rivers","33415","2024-02-23","dry","3.077704821363299"
"Bori","4.76","7.44","308.37","41","1.36","100","Rivers","33972","2024-02-23","dry","3.0608068088334526"
"Bori","4.65","7.51","307.91","44","1.61","91","Rivers","33901","2024-02-23","dry","3.161683812224261"
"Bori","4.75","7.36","308.04","42","0.68","100","Rivers","33972","2024-02-23","dry","3.0972958783017526"
"Bori","4.67","7.31","306.64","48","1.02","78","Rivers","62446","2024-02-23","dry","3.7736546453807183"
"Bori","4.69","7.39","307.53","45","0.84","88","Rivers","33972","2024-02-23","dry","3.2809150704437604"
"Bori","4.67","7.27","306.42","49","1.15","74","Rivers","91969","2024-02-23","dry","3.833690522143357"
